Role,Dialogue
피해자,아 네 네
사기범,네 그러면 고객님께서 이백만 원 가능하다고 하셨던 거에요?
피해자,네
사기점,"아니 그러시면은 제가 이게 신한 카드하고 우리 카드 두 군데가 있으세요, 고객님. 카드론이요. 그러면은 제가 여기다가 공문을 보내야 되는데. 혹시 고객님께서는 어디 거를 변제를 하기를 원하세요"
피해자,어 잠시만요
사기범,네
피해자,신한카드요
사기범,"신한 카드요, 고객님. 그러면 제가 신한 카드에다가 롯데 캐피탈에서 두가지 공문을 보낼 겁니다. 하나는 대환 협조 공문이구요. 하나는 반환 협조 공문입니다. 대환 협조 공문 같은 경우에서는 말 그대로 신한 카드에서 지금 장기 대출 카드론을 이용 중이신거를 저희 롯데 캐피탈로 다시 보내 대환 대출 하는 걸로 진행을 해드릴 거고요. 또 하나는 이제 다른 공문이 나갑니다. 고객님께서 일부 변제를 하셨음에도 불구하고 예를 들어서 만약에 롯데 캐피탈에서 막판까지 가셨을 때 심사가 안 나실 경우에 고객님께서 변제하신 금액을 다시 돌려드리는 제도를 말씀 드리고 있는 겁니다."
피해자,네 네
사기범,"네 괜찮으시죠, 고객님?"
피해자,심사가 안났을 때 돌려 준다는게
사기범,고객님께서 예를 들어서 진행을 했어요. 근데 만약이라는 게 있는 거잖아요. 근데 만약에 심사를 하다가 고객님께서 예를 들어서 저한테 만약에 뭐 연체가 뭐 하루라도 우선 그 말씀 안해주셨어요. 근데 만약에 그거 때문에 종결이 된다고 칠게요. 고객님 근데 이 백만원 변제하셨잖아요. 그거를 다시 돌려드리는 제도라고요.
피해자,아 네 네
사기범,대출이 안 되기 때문에
피해자,네 네 알겠습니다.
사기범,"그게 대출이 안 되는데 힘들게 목돈 가지고 있는 거 그거 계속 괜히 다달이 갚으면 되지 한꺼번에 그걸 변제하실 필요는 없으신 거잖아요. 예 그래서 제가 그러면 이거 신한 카드에다가 뭐 변제 그 공문 보내놓을 거고요, 고객님."
피해자,네
사기범,그 공문 처리되고 나서 고객님한테 바로 전화드리겠습니다.
피해자,아 그러면 대환 대출 그렇게 하게 되면 카드 제가 카드 사용을 하는데 문제가 생기거나 그런거 없는거죠?
사기범,"아 그런 건 없으신 거죠. 대출이잖아요 카드론은 대출이잖아요, 고객님."
피해자,아 네 네
사기범,"예 예 전혀 그런 거는 관계가 없어요. 예 관계는 없으신 거니까는 안심하시고요, 고객님. 그러시고 저희 대출금 나가실 때까지 항상 모바일 앱으로만 대출 신청을 하거든요. 무서류, 무방문이에요. 진행 하실 때는요. 그러시고 나서 고객님께서 대출 다 받고 나시면은 저희 서류 받는 직원이 고객님께 전화해 가지고요, 일주일 내로 약속 잡고 미팅하러 나갈 겁니다. 근때 서류 작성만 한번 해주시면은 되시는 거구요, 고객님."
피해자,네 알겠... 그러면은 서류를 작성을 다 완료한 다음에 그 완전히 뭐라해야하지? 대환 대출 그게 되는건가요?
사기범,"아니요. 대출금은 오늘 고객님께서 dpi 한도 떨궈주시면은요, 오늘 중으로 대출금이 여섯시까지는, 늦어도 여섯 시까지는 오늘 나가실 거예요."
피해자,아 그거는 오늘 바로 받을 수 있는 거구나.
사기범,네네 대출금 오늘 받으시고 약관을 보시게 되시면은요. 금융업법에
피해자,네
사기범,그러니까 일단 서류 작성 있잖아요. 그거는 무조건 칠 일이내에요. 칠일.. 칠 일까지죠. 그거는.. 대출금 오늘 받으시잖아요. 그러면은 아마 내일 중으로 그 직원이 전화가 갈 거예요.
피해자,아 네 알겠어요.
피해자,예
사기범,"예 예 그러시면 제가 이거 공문 보내고 나서요, 고객님 바로 전화드리겠습니다."
피해자,예 알겠습니다
사기범,네 감사합니다
