Role,Dialogue
사기범,음 그러셨구나. 그럼 저 제가 봤을때도 조금 그런 부분이 아쉬운 부분이 좀 많으신데 아무래도 제가 생각하기에는 이제 서민 구제 명목으로 나온 거기 때문에..
피해자,네
사기범,"고객님께서 선정이 안되셨나.. 그 부분에 대해서 조금.. 뭐라 말씀드려야 되지? 약간 조건이 너무 좋으셔서? 구제 명목이 아닌, 다른 쪽으로 이렇게 하셔서, 결과가이렇게 나오신 게 아니신가 생각이 되기는 조금 해요."
피해자,아 그럼 이게 마이너스 통장이란 게 그런 쪽 밖에 발급이 안되는거에요? 다른 쪽으로는 발급이 안되는 건가요?
사기범,"저희 상품만, 이 상품만 이제 이 상품이 서민 구제 명목으로 나오신 상품이시구요"
피해자,네
사기범,다른 마이너스 통장 상품도 있으세요 고객님. 혹시 뭐 기본 원래 기본적인 그런 마이너스 통장 상품도 있으신데 아니시면 고객님 저희 쪽 마이너스 통장 발급 받으신 건 처음 용도가 어떻게 되셨던 거에요 고객님?
피해자,"아 저는 이게 지금 분양받고 투자하는데가 있어서 약간 여기서 그게 될지 안될진 모르지만 제가, 어디서 돈을... 뭐라고 해야 하지...? 그러니까 분양을 받는데 주택 조합이라 중간에 돈을 넣어야 하는 상황이 생길수도 있거든요. 그래서 미리 신용대출을 받으면 거기서 알아봐주는 신용대출을 받으면 된다곤 하는데"
사기범,네네
피해자,"된다곤 하는데 그 미리 금리가 좀 낮은거 같아서, 언제든 사용해도 상관 없다고 하니까 미리 한번 받아 볼라고, 그때 또 받으려면 복잡하고 이래서, 미리 해볼려고 했던 거거든요."
사기범,"아니시면은 고객님 지금 고객님께서 필요하시다고 하시면 제가 인제 저희 쪽 국민은행이 이제 다른 상품, 다른 마이너스 통장 상품도 많으신데 혹시 인제 다른 상품이나 다른 방법으로 이제 고객님 마이너스 통장 발급 가능하실 수 있는지 제가 확인을 한번 해드릴게요"
피해자,예 알겠습니다
사기범,네 그러시면 이제 고객님 담당 설계사로 배정 받았기 때문에 최대한 고객님께서 발급 받아 볼 수 있도록 노력해서 한번 알아보고 다시 한번 연락을 드리겠습니다
피해자,네 감사합니다
사기범,네 네
