Role,Dialogue
사기범,"또 이 등기로 작성을 하셔서 저희 쪽으로 보내주셔야 돼요. 그러시면 우체국 가시고 번거로우시니까, 저희 직원분이 방문하시면 그 잠깐만 기다려달라고 하신 다음에 그 자리에서 읽어 보시고 왜냐면 저희가 그 기업용이랑 개인 보관용이랑 이렇게 두부를 보내드리거든요. 직접 한번 꼼꼼히 읽어 보시고 싸인하신 다음에 회수 요청해달라고 해서 회수해 달라고 하시면은 바로 당일로 회수가 가능하시니까."
피해자,예.
사기범,"번거로우시지가 않으시잖아요, 고객님. 그렇죠?"
피해자,예 예
사기범,"그러시니까 저희가 직원 방문을 할 거고, 잠시만요, 저희 직원 언제 방문 가능하신지 스케줄 보고 지금 확인 한번 해드릴게요. 잠시만요."
피해자,예 예
사기범,여보세요?
피해자,예
사기범,고객님 저희가 이번 주 8일 날 가능 하시 거든요?
피해자,8일요?
사기범,"네 괜찮으시겠어요, 금요일날?"
피해자,네 네
사기범,"오전에 편하세요, 오후가 편하세요?"
피해자,어.. 저기 점심시간에..
사기범,점심시간에?
피해자,열한시에서 열두시 사이에
사기범,"그러시면요, 고객님. 지금 그 팔일 날 말고 다음 주 십일일 날 월요일 날 점심 시간은 가능하시거든요?"
피해자,어 그땐.. 그렇게 늦게까지 작성해도 괜찮은가요?
사기범,아 예. 원래 가능하세요. 저희가 이거 보내드리는 거기 때문에.
피해자,아 그럼 팔 일로 해가지고 대신 오전에..
사기범,네 팔일 오전에? 잡아드릴게요 팔일날.
피해자,네 네
사기범,고객님 거주하시는 데는 OOO 뭐 그 쪽이 신데 받으신 거는 또 산와머니 OOO쪽에서 받으셨어요?
피해자,"아 집 본가가 OOO이거든요, 그래가지고."
사기범,"아.. 그렇구나... 잠시만요. 네 지금 처리되셨구요, 고객님. 그러시고 그 저희가 한가지 더 상황 말씀을 좀 드릴게요. 이천 이백에 십일 점 오프로 나오셔가지고 사십팔만 삼천 삼백 팔십아 팔백삼십 칠원 나오시입니다. 삼십일 날 빠져나가는 거구요. 저희가 이게 삼회 연체가 지속이 되시면은 죄송하지만 금리가 변동되실 수가 있으세요. 그래서 삼회 연체가 지속일 경우입니다. 그 한번 두번 연체까지는 상관 없으세요. 근데 한번 더 연체, 그러니까 삼 개월을 총 연체를 하게 되시면 금리가 변동 사항이 발생이 되셔요. 이 이유는 무었이냐, 저희가 산와 라든지 저희가 롯데 캐피탈이라든지 보다 더 좋은 금리로 지금 이렇게 내어 드리고 있는 거잖아, 십일 점 오프로가. 이렇게 내려 드린 이유가 이제 정부 지원 자금 혜택이라고 해서 정부에서 이제 그 고금리 상품 이용하시는 거를 저희가 전환 같은 개념으로 넣어 드린 거예요. 그래서 이게 저축 은행에 바꿔 드림론이라든지, 새희망홀씨 사잇돌2 같은 상품이랑 비슷한 거라 보시면 되시는데 그쪽 상품 보다는 금리가 이 프로 정도 더 비쌉니다, 저희가. 그러시는데 아무래도 그래도 이런 산와머니라는 것보다는 캐피탈 또 다른 쪽보다는 더 저렴하게 이용을 하시니까. 저희 쪽을 먼저 우선 순위로 그 금액이 조금 이렇게 통합 관리가 지금 안 되셨잖아요. 고객님 같은 상황에서는, 담보 대출이 있으시니까. 그래서 문제가 생기실 수 있을시 저희 쪽으로 우선으로 변제해 드리는 거를 좀 권해드리고요. 혹시나 이틀 정도 두번 정도 연체가 이개월 정도 연체가 되신다고 하시면 적어도 그 다음에는 한번은 이렇게 납부하시는 거를 추천을 해드릴게요, 고객님. 그래서 금리가 변동 사항 없이 십일 점 오프로로 6십개월 이용 가능하실 수 있게끔 도움 드리고."
피해자,네
사기범,"다른 쪽보다는 사금융도 마찬가지지만 저희 쪽도 이체가 연체가 한번 되시면 은요 그 죄송하지만은 어떻게 보면은 신용도가 많이 좀 떨어지실 수가 있으세요. 그러시니까 이거를 좀 왠만하면 연체가 좀 민감한 상품이거든요. 어떤 다른 것 보다 그래서 연체를 굉장히 신경을 좀 많있 써주시는 거를 좀 추천을 해드리고요, 고객님. 권유를 해드리는 겁니다."
피해자,네
사기범,"어 결과 지금 이제 저희가 예상 시간 저희가 받았구요, 고객님. 어 예상 시간에 5시 반에서 5시 사십분 정도까지는 기다려주셔야 될 거 같아요, 고객님. 잠시만 기다려 주시고요. 오늘 수고 많으셨고 추우신데 이게 현장에서 근무 하시느냐고 또 보안 카드 때문에 또 퀵 까지 이용하시냐고 고생 많으셨습니다, 고객님. 저희가 이거 결과 나오는 대로 바로 바로 연락드릴게요, 고객님."
피해자,네
사기범,네 혹시 뭐 궁금하시거나 문의 사항 있으세요?
피해자,"아니요, 아직은 없어요."
사기범,"아 그리고 중계 업체 고객님. 중계 업체 굉장히 좀 나쁜 질 떨어지는 거 같으신데 그쪽이랑 통화하지 마시구요, 고객님. 훼방 놓으면 저희 쪽에서도 이거 문제되실 수가 있거든요. 산와 연락 오시는 것도 받지 마시구요, 고객님. 아마 전산 데이터는 저희 쪽으로 넘겨주는 바람에 업데이트 안 되셔서 매크로 때문에 뭐 자동 발송되시는 게 있을 수도 있으세요. 문자라든지 뭐 전화라든지. 받지 마시구요, 고객님. 어차피 두 시간이면 다 해결되시니 까요. 두 시간만 참아 주시구요. 네 결과 나오는 대로 바로 연락드리겠습니다."
피해자,네 감사합니다.
사기범,네
