Role,Dialogue
사기범,예 완납 증명서를 보내주셔가지고 저희가 해지 처리를 해드릴려고 해지 자금을 내드 리는 거라고요 지금은...
피해자,네.
사기범,뭐 고객님이 어머니 완납하시는 조건에 대해서 고객님 보증서주셨잖아요.
피해자,네.
사기범,그래서 어머니 기존 일단 대출 완납 처리해주셨잖아요. 예 그니까 지금 보증 채권 이제 해지를 해드려야 되잖아요.
피해자,근데 그 해지하는데 왜 또 두군데서 전화를 받냐는거지.
사기범,지금 그두 군데서 받으시는 이유가 저희가 보증을 채권을 해지하라고 내 드린 자금 도 있으시고 ...
피해자,네 네.
사기범,어머님이 기존에 있던 대출 건을 덜 상환 처리가 되시는 것도 있으셔가지고 나머지 자금을 맞춰드리는 것도 있기 때문에 이렇게 요번에 오늘 자금 추가 자금이나 기존 에 있던 대출건 예 고 부분만 상환 처리하시는 거라 본인 채권 갚는 금액이나 마무 리 진행이 되신다고 말씀 드렸잖아요.
피해자,근데 지금 이번에 대출이 얼마 나오는 거예요?
사기범,지금 요번에 진행되시는 거는 기존에 있던 보증 상품 2500만원 상환 처리해 주시는 거고.
피해자,예.
사기범,어머님이 나머지 금액 이제 갚으시는 금액이 2500 추가 자금을 같이 합쳐가지고...
피해자,총이 얼마냐구요.
사기범,총 토탈 금액이 지금 5000만 원 받으시는 거고요. 근데 이 5000만원을 뭐 개인적으 로 다 쓰시라고 내드리는 자금이 아니고.
피해자,예.
사기범,기존에 있던 대출 나머지 대환 못했던 거 갚고 보증 상품 건 갚고 추가 자금 쓰시는 걸로 해서 이걸로 마무리해 드리는 거고요.
피해자,한 군데 대출 얼마씩 받는건데요.
사기범,한군데 서 어 대략 금액이 2500씩 나간다고 생각을 하시면 되세요.
피해자,아 그러면 지금 이렇게 되는거면... 저 얘기하잖아요 들어봐요.
사기범,네.
피해자,제가 제가 지금 여기 막 일주일째 전화하면서 짜증나는게 뭐냐면
사기범,네 네.
피해자,일을 하시잖아요.
사기범,네 네.
피해자,앞 뒤 설명하는데 정확하게 설명해야지.
사기범,아...
피해자,예? 이거 무슨 뭐 두루뭉실 그냥 다 넘어가버리고 그냥 전화만 받아서 싸인만 해라 이게 지금 뭐예요 지금.
사기범,음 그래서 제가 지금 결제까지 최종적으로 제가 확실하게 지금 어떻게 진행되고 마 무리되는지 제가 지금 그래서 설명을 제가...
피해자,설명을 하나도 안 했잖아요. 지금 내가 물어보니까 대답하는거잖아요.
사기범,네?
피해자,내가 물어 보니까 지금 대답하는거잖아요.
사기범,설명을 안 해주셨어요?
피해자,안했다니까.
사기범,어...
피해자,"어머니가 얘기하는건 둘 째 치고, 그쪽에서 업무를 보면서 그런 상황에 대한 절차를 정확하게 얘기해주셔야죠. 사람이 계속 오해하게 만들고. 예?"
사기범,예
피해자,지금도 봐요. 두군데에서 왜 연락을 받아야 하는지. 두군데에서 전화올거니까 전화 받으라고.
사기범,네.
피해자,이게 담당자님 입장에서 맞다고 생각하세요? 내 입장. 고객 입장이라면?
사기범,아~ 저는 앞전에 설명 다 드린 줄 알았어요.
피해자,하...
사기범,"제가 한번 더 마지막으로 설명해 드리는 거고, 그래서 제가 설명 드린게 왜 고객님 앞으로 송금이 됐는지. 왜 두군데에서 진행이 되시는 건지..."
피해자,내가 물어봤잖아요 내가. 제가 지금 물어봐야되냐고요.
사기범,근데 뭐 지금 콜만 안 해주셔도 제가 뭐 설명을 다 드리고 어차피 들어가야지만 이 해를 하시고 진행이 되시는 거기 땜에 말씀을 드리는거에요.
피해자,자 그리고요. 그러면은 지금 그쪽에서 2000씩 2000씩 들어가죠.
사기범,네.
피해자,그러면은 거기에 대한 연대 보증이 또 들어가는 거예요? 나 지금?
사기범,아니요 아니요. 지금 진행되시는 거는 연대 보증으로 들어가시는 게 아니시고. 예 지 금 자금 추가 자금 받으신 거에 대해서 본인 채권에 대환 자산이랑 어머님 추가 자 금 쓰시는 거에 대해서 융통만 받아 보시는 데 있어 가지고 송금 심사를 받아보시는 거구요.
피해자,송금 심사를 받아보는 거라구요?
사기범,네 제가 설명을 저희가 뭐 다 안 드리는 게 아니고요.
피해자,"아니 아니 안 드린거에요. 정확하게. 송선미 팀장한테도 전달 좀 해서 뭐 난 난 도대 체 이해가 안 되는게, 일을 어떻게 이렇게 처리하는지 도대체 이해할 수가 없다니까."
사기범,네
피해자,나 이거 지금 처음 들었다니까요?
사기범,아...
피해자,두 건의 심사오는 것도 처음 들었고.
사기범,네.
피해자,그 다음에 금액이 얼마 되는지도 어? 총 내가 당사잔데 뭐 아무한테도 얘기도 못 들었고.
사기범,네.
피해자,"내가 부모님, 내가 어머님한테 전화, 얘기 듣는게 중요한게 아니라."
사기범,네 네.
피해자,업체에서 전달해 줄 당연성이 있는 건데도 불구하고 아무 말도 그 얘기는 안하고 지 금 이 전화가 연결됐다고요.
사기범,음...
피해자,제 말 무슨 말인지 아시죠?
사기범,네 네. 고객님한테 좀 고객분한테 자세한 설명을 해드릴려고 한번 더 좀 인지를 시 켜드릴게요.
피해자,하 알겠어요.
사기범,"그리고 진행하는데 있어가지고 저희가 어떻게 보면 좀 빠르게 일처리하는 것도 있고 예를 들어 뭐 상품 뭐 예를 개념에 대해서 설명을 할라 그러면 워낙 길어지다 보니 까, 좀 진행을 하면서 중간 중간에 설명을 해드리면서 진행하시는 방법도 있으세요. 왜나면 한꺼번에..."
피해자,빠르게 빠르게 할려면 더욱 더 자세하게 설명하셔야죠. 그래야 사람이 납득을 하고 그거에 맞춰서 가주지. 봐요. 지금처럼 앞 처음에 다 얘기를 했으면 지금 담당자님하 고 이런 얘기 할 필요도 없잖아요
사기범,네.
피해자,내가 일주일 째 해가지고 너무 짜증이 나 가지고.
사기범,아 그렇죠. 고객님 입장에서는 어떻게 보면 고객님이 뭐 대출 받으실려고 이렇게 진 행하신 것도 아니시고.
피해자,네.
사기범,"좀 어떻게 어머님 도움을 주시는 거 있어가지고 막상 일 하시는데, 뭐 직장 일까지 하시면서 전화 받아 주시려니까 스트레스를 많이 받았을 거예요. 앞으로 스트레스 안 받게 끔 오늘 확실하게 좀 마무리하려고 제가 자세한 설명해 드리고 고객님 궁금 해하기 전에 자세한 설명을 해드린 다음에 좀 오해 없게끔. 언제까지 전화를 받아야 하는지 차라리 미리 다 얘기를 해놓고 시원하게 진행할 수 있도록 말씀을 드릴게요."
피해자,예.
사기범,네 네 그렇게 해가지고 지금 두군데에서 전화 들어가신다 생각하시면 되시고요.
피해자,예.
사기범,일단 한국 투자 한국 투자 그럼 오케이 저축 이렇게 진행되신다고 생각을 하시면 되 시구요.
피해자,네.
사기범,뭐 금액이 뭐 안 맞춰주시면 연계해서 넣어 가지고 최대한 빨리 맞춰드릴거구요.
피해자,예.
사기범,그 한국 투자에서 처음에 이제 아까. 지금 제가 설명해 드렸던데로 한국 투자에서 전화가 들어가실 거예요.
피해자,네.
사기범,필요하신 금액 먼저 물어 보시면 두 분 다 일단은 최대 한도로만 얘기해주세요. 제 가 딱 심사보실게 딱 5가지밖에 없으세요. 질문하는 게 5가지고 딱 인지가 되시면 예 빨리 빨리 진행해 드릴 건데 심사 보실 때 예도 사실과 무관하더라도 심사 보는 요령이나 좀 빠르게 심사되기 위해서 제가 간단 간략하게만 설명해 드릴 테니까 이 심사보는 그 묻는 질문에 대해서만 간략하게 설명을 해드린다는 거예요.
피해자,예 예 예.
사기범,뭐라고 자세한 설명 안 해 드리겠...
피해자,예 예 예.
사기범,예 그래가지고 한국 투자 저축 은행 건에서 전화 들어가시면 맨 처음에 그 대출 신 청 경로를 물어 보실 거예요 두 분 다.
피해자,네.
사기범,그러면 인터넷 블로그. 혹시 메모 가능하세요?
피해자,아 그냥 얘기하세요.
사기범,네 네 인터넷 블로그 보고.
피해자,네.
사기범,대출 신청해 주셨다고 말씀해 주시면 되시고요.
피해자,네 네.
사기범,그 필요한 금액 물어 보시면 .
피해자,예.
사기범,일단은 최대 한도로 얘기를 해주세요. 최대한도.
피해자,예.
사기범,최대한도 얼마냐 물어 보시면 3000만 원 일단 얘기해주세요. 한국 투자에다가.
피해자,예.
사기범,고객님 또 궁금하신 아까는 왜 2500이라고 해놓고서 또 3000 이럴 수 있는데...
피해자,네 네.
사기범,그래서 제가 심사 요령이라 말씀 드리는 거에요. 3000이라고 해서 딱 3000 나오는 게 아니잖아요.
피해자,아...
사기범,"어머님도 서류가 들어가시다 보면 말 실수를 하거나 부정적인 요인이, 예 확인되시 면 감액될 수도 있기 때문에 일단 넉넉 잡아서 일단 3000이라고 제가 이렇게 말씀 을 드리는 거구요."
피해자,예.
사기범,그래서 조금 사실과 무관하더라도 심사 요령에 대해서 말씀해드리면 되는거고.
피해자,예.
사기범,"3000 사용 자금이 어떻게 되시냐고 물어 보시면, 어 간단하게 생활 안정 자금이라고 얘기를 해주세요. 어 그거에 대해서 제가 또 설명을 해드리자면 뭐 고객님이 예를 들어 뭐 내가 쓸 자금 아니다 기존에 어머니한테 자금 전달하고 완납 처리하고 변제 하고 제가 이런 식으로 들어가시면 그쪽에서 그 대환 정밀 심사로 넘어가기 때문에 심사 소요가 또 다음 주까지 넘어가요. 곤란하시잖아요."
피해자,예.
사기범,간단하게 고객님이 쓰실 것처럼 생활 안정 자금이라고 말씀해주세요.
피해자,네.
사기범,네 그래서 정규 직이냐 계약직이나 무기직이냐 물어 보시면 뭐 일단은 정규직이라고 말씀해 주시면 되시고.
피해자,네.
사기범,예 뭐 계약직이든 무기직이든 그게 중요한게 아니고 심사 보실 때 묻는 답변에 대해 서 제가 말씀 드리는 거예요. 정규직이라고 얘기해주세요.
피해자,네.
사기범,월세 전세 자가 물어 보시면 그거는 앞전에 한번 심사 받아 보셔서 아시겠죠?
피해자,예.
사기범,예 그렇게 있는 그대로 말씀해 주시면 되시고 .
피해자,예.
사기범,이거 뭐 두 달에서 세 달 뒤에 저금리 대환에 대해서 안내 받은 적이 있냐 물어 보 시면 없다라고 말씀해 주시면 되시고.
피해자,예.
사기범,실질적으로 어머님이 높은 금액에서 낮은 금액을 받아 보실려고 봤는데 이쪽 금융사 에서 예를 들어 기존 대출 대환하고 조금만 쓰다 갚아 버리고 이러시면 금액이 감액 되신단 말이에요.
피해자,예.
사기범,그래서 뭐 두달에서 세달 되면 저금리 대환에 해서 안내 받은 적은 없다고 말씀해 주시면 되시구요. 딱 두가지만 없는 거예요. 이거 하나랑 그리고 타사 쪽 대출 동시 진행하시는 거 있냐 물어 보시면 없다라고 말씀해 주시면 되시구요.
피해자,예.
사기범,"실질적으로 타사 쪽 대출 동시적으로 고객님이 하고 있는 게 맞아요. 근데 그쪽에서 다른 쪽도 진행하고 있다 그러면 금액이 안 맞춰지니까, 다른 부분 진행 안 하시는 것처럼 말씀해 주시면 되세요."
피해자,네.
사기범,그니까 한국 투자에서는 한국 투자에서만 진행하는 척 그리고 OK 저축은 OK에서 뭐 심사보는 척 이렇게 말씀해달라고 말씀 드리는 거예요.
피해자,네.
사기범,예 예. 다 끝나셨거든요?
피해자,얘기 다 하셨어요?
사기범,"네 그래서 이제 고객님이 궁금하신 거 말씀해 주신 OK저축 쪽 심사 보실 때 역질문 하거나 그쪽에다 어 이건 이거는 저건 저거는 아니에요 이러시면, 또 제대로 인지가 안 됐거나 왜냐면 이게 어머님이 얘 거는 진행되시는 거 다 보니까, 중간부 심사부 쪽에서 심사 메뉴얼대로 보는 건데, 얘 건은 진행된 그쪽 금융사 과정에 저희는 얘 기한 걸 중간부 심사부 쪽에서는 몰라요. 그러기 때문에 뭐 고객님 거기다 질문을 하시면 아마 그냥 진행이 인지 안 됐다 해서 부결 처리가 날 수가 있어 가지고, 심 사 보실 때는 묻는 질문에 대해서만 간단하게 답변해 주시고 궁금하신 거 있으면 저 한테 말씀해 주셔야 되거든요. 그래서 지금까지 궁금하신 거 있으면 저한테 말씀해 주세요."
피해자,예. 그러면 지금 심사가 들어가잖아요
사기범,네.
피해자,지금 심사 들어간다 했는데.
사기범,네 네.
피해자,어 이게 그러니까 분명 그쪽한테 대출받는 거잖아요.
사기범,네.
피해자,네? 그러면 이거는 아까 앞서는 연대보증이었는데 이거는 정확하게 OK저축은행에서 받는...
사기범,네 그렇죠.
피해자,저의 상황이 어떻게 되는거에요. 이것도 연대보증이에요?
사기범,아니요 아니요.
피해자,내가 대출받는거에요?
사기범,"연대 보증의 일단은 연 자도 들어가시는 것도 없으시고 본인 상품으로 받으신 게 아 니구요. 고객님이 예를 들어 이게 자금 상황이 어떻게 되시냐고 물어 봤을 때, 기존 에 있던 보증상품을 갚는다고 얘기를 하지 마세요. 왜냐면 보증 채권 대환 그 심사 까지 받아 주셨기 때문에..."
피해자,아니 아니 그거는 무슨 말인지...
사기범,고객님 대출 받으신 거냐 물어 보신거잖아요. 그게 아니시고 일반적으로 고객님 대 출 받으실 거면 더 가까운 은행 지점 은행가셔가지고 아 낮은 금액을 받아서 어머님 한테 빌려주셨겠죠.
피해자,예 예
사기범,"그게 아니시구요. 지금 고객님 어머님이 대출 받으신 게 있어 가지고 고객님 명의로 들어가시는 거 맞으세요. 왜냐면 송금자 이신데 본인 인적 사항이라든지 명의도 안 들어가고 송금을 받으시는 거 말이 안 되잖아요. 그래 가지고 고객님 명의로 들어가 시는 게 맞되, 자금을 받고 나서 다른 용도 써버리면 고객님이 부채로 잡히시는 것 도 맞아요. 그치만 그렇게 해서 끝나신 게 아니시고 어머님한테 자금을 전달해 주고 전달했다는 내역서를 보내주셔야지만 아 지금 현재 통화하신 분 지금 아드님이 쓰시 는 게 아니시고 어머님의 통장에 돈 들어오시는게 저희 쪽 전산에서 확인되기 때문 에, 어머님이랑 저희는 단독 재계약이 들어가시면서 고객님 뭐 가는게 없게끔 저희 가 진행을 해드리는 거예요."
피해자,예 그러면 취소는 언제 진행하다는거에요?
사기범,그 완납 쪽 나머지 완납 쪽에 청구되시면 바로 들어가시는 거죠.
피해자,아 알겠습니다.
사기범,네 설명 다 드렸죠? 또 궁금하신 거 있으면 지금 말씀해주세요. 그때 심사보실 때 뭐 갑자기 뭐 변수가 생겨 뭐 이상한 질문을 해 가지고 헷갈릴 수도 있어요. 아 그 러면 제가 하나 하나 손을 봐드릴 테니까. 심사가 조금 빨리 끝나셔야지만 고객님 또 전화가 한번 들어가셔야 될 거 아니에요
피해자,예.
사기범,그래서 일단은 묻는 질문에 대해서는 일단 답변해 주시면 되세요.
피해자,네 알겠습니다.
사기범,고객님이 대출 받으시는 것처럼 말씀해 주시고.
피해자,예.
사기범,말씀 드렸다시피 한국 투자 저축 은행은 인터넷 블로그요. 한국쪽에서 전화오셨어요
피해자,블로그...
사기범,예 인터넷 블로그. 예를 들어 그거 상담사 모집인 같은 거는 아마 자동 배정은 들어 가실 거구요.
피해자,네.
사기범,상담사 모집이 이런 뭐 코드 번호가 있어요. 모집이라고 해서 상담사한테 상담받았 냐고 물어 보시면.
피해자,예.
사기범,뭐 이거는 홍성민 담당자를 말씀하시는 게 아니시고 저희가 접수할 때 코드 상담사 라고 해가지고 모집인 상담사 이름 최헌... 최 현명
피해자,현명이요?
사기범,네 최현명 상담사한테 상담받았다고 말씀해 주시면 되세요.
피해자,네.
사기범,예. 한국 투자에서 대출 신청 어떻게 해 주셨냐 물어 보시면 뭐 신청 종료가 어 그 인터넷 블로그보고 신청했다. 이렇게 얘기해 주시면 되시고.
피해자,예.
사기범,어느 상담사한테 상담 받아 이제 모집인 물어 보지만 최현명 상담사한테 상담 받고 신청했다고 말씀해 주시면 되시고요.
피해자,최현명 상담사. 그래 필요 금액 어떻게 되세요.
사기범,이렇게 물어 보시면 최대한도. 최대한도 얼마냐 물어 보시면 삼천만원 말씀해 주시 면 되시고.
피해자,예.
사기범,사용 용도가 어떻게 되시냐 물어 보시면 생활 안정 자금을 말씀해 주시고요.
피해자,예.
사기범,"예를 들어 내가 쓸 자금이 아니다 어머님한테 전달할거다. 이거 보증 아침에 받은 거 대환할거다 이렇게 얘기하지 마시구요. 이해되셨죠. 예 그 보증서 쓰고 있는 거 있냐고 물어 보시면 없다고 말씀해 주시면 되시고, 혹시나 거기서 먼저 물어 봤을 때는 이렇게 답변을 하라고 말씀 드리는 거예요. 고객님 먼저 말씀하실 필요없이 정 규직 계약직 물어보면 정규직 그리고 두 달에 그리고 타 사 쪽 대출 동시 진행하고 있냐고 하면..."
피해자,없다고 하고.
사기범,그렇죠. 세 달 내에 저금리 대환에 대해 안내 받으셨냐 물어 보시면?
피해자,없다고 없다고 없다고.
사기범,네 그쵸. 맨 마지막에 말했던 두 가지만 없는 거에요. 나머지는 그 묻는거에 대해 알 겠다 그렇게 답변해 주시면 되시구요
피해자,네 . 마지막으로 하나만 더 여쭤볼게요.
사기범,네.
피해자,지금 자금 상환 어떻게 할 거냐고 그랬잖아요. 생활 안정 자금이라고 했잖아요.
사기범,네 .
피해자,"근데 저희가 송금 자금이라 설명들었는데, 내 어머니한테 가는 거잖아요. 나한테 들 어오는 것처럼..."
사기범,그래서 제가 그래서 아까 설명을 해드렸던 건데 만약 고객님이 매달 내가 쓸 자금 아니다 무슨 소리냐 이거 어머니한테 자금 전달하고 보증 상품도 갚고 어머니 완납 처리할거다. 이러면 대환 정밀 심사로 넘어가기 때문에 이게 저희가 신청을 좀 심사 빨리 끝내드릴려고 생활 안정 자금 신청을 해놨단 말이에요.
피해자,안정 자금인데 내 이름으로 지금 나가는 거잖아요.
사기범,"고객님 명의로 들어가신다고 말씀드렸잖아요. 고객님 명의로 들어가시되 그 어머님 한테 전달해 주시고 그래서 전달했다는 내역서 첨부되시면 어머님이 쓰시는 게 전 산에서 확인되기 때문에 어머니랑 저희가 단독 재계약을 저희가 확정이 들어가실 거 예요. 일단은 고객님이 또 다시 전화를 받으시거나 뭐 전환 심사를 고객님이 받으시 는 게 아니고, 최종적으로 어머님 앞으로만 명의가 잡히신거기 때문에 어머님이랑 저랑만 통화를 하겠다 이래서 제가 말씀을 드리는 거예요"
피해자,예 알겠습니다.
사기범,또 예... 또 예. 다 끝나셨구요.
피해자,예 예.
사기범,또 이해 안 되신 거 있으면 저한테 다시 연락주시구요. 예 일단 심사 전화 들어가시 면 홍성미 팀장한테 간단한 전화들어갈거에요. 심사 바로 받아보시면 되요.
피해자,예.
사기범,네.
