Role,Dialogue
사기범,네 네 네 네 일단 저희 회사뿐만 아니라 이쪽 업계 자체가 계좌 이체를 했을 경우에 거래 내역이 발생되면 안 되기 때문에 우선은 현금 요원 현금 전달을 우선 원칙으로 진행됩니다. 현재 지역이 수원 분이라고 하셨죠.
피해자,예.
사기범,"네 수원분이시면 저희 본 사랑 거리가 좀 있으신 거구요. 저희 직원이 수원쪽으로 이동해서 저희 회사 카드를 직접 전달해 드릴 겁니다. 이 카드 용도를 설명 드리면요. 저희 회원님들 고객님들 충전 금액 있지 않습니까? 네 그게 이쪽 회사 카드로 정산되도록 되어 있거든요. 이거를 본인이 소지해 주시는 거구요. 어 저희가 아홉시부터 열한 시까지 환전 업무를 마치고 낮 열두 시, 밤 열두 시에서 열두 시간 단위로 정산을 두번 합니다. 근데 한 카드당 6백만원까지 출금이 가능한 건 혹시 아시나요?"
피해자,모르겠는데요.
사기범,"아 네 네. 요즘, 요즘 은행법 변경 때문에 한 카드당 600만 원까지 출금이 가능합니다. 어 전달 받으신 카드 중에 저희가 말씀드리는 회사 카드로 600만원 출금해 주시면 되는 거고요. 출금한 금액에서 본인 페이 제외하고 나머지 금액은 본사로 현금 전달이 돼야 됩니다."
피해자,그럼 한번 할 때 얼마정도 가져가는건가요?
사기범,어 일단은 보자... 원래 같은 경우에는 으음 600만 원에 사 프로 이렇게 이 십사 만 원으로 계산을 해드리거든요. 일단은 지금 계신 지역이 본사랑 거리가 좀 있다 보니까
피해자,네
사기범,"네 그러시면은 저희 직원이 회사 카드를 직접 전달해 드릴 때 본인 카드랑 맞교환하시면 현재 문제되는건 해결이 되시는 겁니다. 보통 지급하는 페이는 600만 원에 사 프로, 즉 이십사만 원으로 계산해서 드리거든요. 이렇게 제가 권해드리는 방식으로 진행하시면은 600만 원에 오프로 제가 30만 원까지는 맞춰드릴 거예요. 페이는 괜찮으신가요?"
피해자,30만원이요? 한번 뽑을 때 마다?
사기범,네 그렇죠.
피해자,"그러면 뭐 일은 일주일에, 한달에 몇 번씩 있는거에요?"
사기범,일단은 저희도 뭐 은행권에서 연관이 돼 있기 때문에 입출금 내역이 뭐 한달에 일억이 넘어가면은 이게 은행에서 모니터링 차원에서 연락이 갑니다. 이렇게 되면은 뭐 은행 측에서도 뭐 의심을 하기 때문에 저희도 최대한 조율해서 하루 이틀 꼴에 한번씩 이런 식으로 진행이 될 거예요.
피해자,하루 이틀에 한번이요?
사기범,네 네 그렇게 되면 한 달에 뭐 일이 좀 많았다 하면은 한달 6백만원 벌어 가시면 되는 거구요
피해자,뽑아 가지고 뭐지 수수료 제외하고 나머지를 이렇게 오시는 분한테 드리면 된다는 건가요?
사기범,네 맞습니다. 30만 원은 본인 페이로 바로 가져가시면 돼요. 나머지 오백 칠십만원이 있지 않습니까?
피해자,수원에서 어떻게 되는 거에요? 아님 제가 가야되나요?
사기범,아 원래 같은 경우 에는 현금 전달이 돼야 되는데 일단 아까 말씀 드렸듯이 본인 카드랑 회사 카드랑 맞교환하게 되면은 거리가 해결이 된다고 말씀 드렸잖아요.
피해자,카드를 바꾸면요?
사기범,"네 이 용도를 좀 설명드릴게요. 본인 카드를 접수했을 때 용도가 어떻게 되냐면은, 일단 이렇게 가정을 해볼게요. 저희 직원이 부산에서 수원까지 회원 뭐 회사 카드를 가지고 갔습니다. 전달해 드리겠죠."
피해자,네
사기범,"네 그러면 본인께서 접수하시는 카드를 직원에게 줬을 겁니다. 이 직원은 그 카드를 가지고 부산에 있는 본사로 옵니다. 저희 측에 지금 본인이 접수하신 계좌가 있는 거죠, 부산에."
피해자,예
사기범,"여보세요? 네 네 그리고 저희 이제 회원님들 충전 시간이 됐을때 충전이 뭐 6백만원 한도가 찼을 때 말씀을 드릴 거예요. 어 회원님들 뭐 충전 완충되었으니까, 6백만원 출금 부탁 드리겠습니다, 라고 말씀을 드리면요. 그 때 잠깐 이 삼십분 중 움직여서 6백만원을 출금해 주시면 되는 거고요. 출금한 금액에서 삼십만원 바로 가져가십니다. 570만 원은 저희 본사에 있는 뭐 본사로 현금 전달이 되야 되는데 그것도 지금 불가능하시니까, 본인이 접수하신 계좌로 무통장 입금을 하게 될 거예요."
피해자,아 그러면 부산에 위치해 있나요?
사기범,아 네네 본인이 접수하신 계좌로 무통장 입금을 하셔야 됩니다. 그래야 거래 내역이 남지 않고요. 본인과 뭐 저희 카지노와의 연관성도 찾을 수 없기 때문에 이렇게 진행되고 있구요. 저희도 부산에 위치한 상태로
피해자,그럼 만약에
사기범,네
피해자,그럼 의뢰같은건 어떻게 받나요? 뭐 전화로 받나요?
사기범,그 다시 한번 말씀 해 주실래요? 지금 어떤 말인지 이해가 안 돼가지고.
피해자,그럼 뭐 출금할 일이 생기면은 연락을 해주실거 아니에요.
사기범,네 제가 말씀드리죠.
피해자,그럼 전화로 이렇게 오시나요 아님 카톡으로 이렇게 해달라고 ..
사기범,일단은 카톡을 먼저 드릴 거예요. 카톡을 먼저 드리는데 바로 확인을 안 하시면은 저희도 좀 불안하겠죠. 저희도 정산이 빨리 돼야 되는데 그때는 전화를 한번 더 드릴 거예요.그리고 또 전화를 안 받으신 다 그러면은 더 이상 이쪽 계좌로는 저희가 입금을 할 수가 없기 때문에 저희 사이트측에서 계좌 번호를 바꿔 놓을 거예요. 다른 다른 접수자에게 바꿔놓을 거예요. 네 그러시면 본인께서 뭐 카톡 확인하시고 그 다음에 한번 움직여줘서 저희가 말 뭐 본인이 접수하신 계좌로 무통장 입금하고 말씀해 주시면 됩니다.
피해자,네 대충 알겠습니다. 네.
사기범,네 이해를 뭐 돌아가는 방식은 이해가 되신 거죠.
피해자,네
사기범,네 네. 어 그러시면은 네 근데 사용하시는 계좌를 주로 어디 이용하세요?
피해자,은행이요?
사기범,네
피해자,국민 은행
사기범,"국민 은행 이용하시고요. 저희가 뭐 접수 시에 한 계좌당 오프로 페이가 지급되는 겁니다. 뭐 하나 접수하시면은 삼십만원 일단 가져, 가져가시면 되고요. 두개 접수하시면은 6십만원 이렇게 계산하시면 되거든요. 뭐 국민 말고 뭐 추가로 계좌 접수하실게 있나요?"
피해자,아니 뭐 다른데 없는데. 국민 하나밖에
사기범,아 그럼 국민 한군데 이렇게 하시고요. 이쪽 국민으로 자동 이체 설정되있는 게 있나요?
피해자,네 뭐 통신비나 이런거.
사기범,아 그래요. 납부 일자는 언제죠?
피해자,잘 모르겠는데. 월 말인가 그럴껄요 대충. 언젠진 정확히 모르겠는데.
사기범,월말마다 금액은 어느 정도 나가시죠?
피해자,"2만원, 3만원? 총 다 합쳐서요?"
사기범,네 네 말씀해 주세요. 월 말에 빠져나가는 금액이?
피해자,사 만원 정도요?
사기범,다시 한번 말씀해 주실래요?
피해자,사 오만원 정도?
사기범,"사 오만원 정도, 통신비 합친 건가요 이게?"
피해자,예 핸드폰이랑 전기 통합비?
사기범,요금이 상당히 적게 나가네요. 어 저희가 일단은 계좌 접수를 받았을 때 간혹 이렇게 뭐 접수자들한테 뭐 보험료라던가 휴대폰 요금이라던가 이렇게 빠져나가는 경우가 간혹 있어요. 저희가 일단 한 십만원 정도선 까지는 저희 금액에서 빠져나가도 감안을 해드리거든요. 그래서 물어 본 거구요. 어 이 정도 금액이면은 충분히 저희 쪽에 빠져나가도 문제가 없을 것 같고 혹시 그러면 카드 요금이나 뭐 통신 보험 쪽으로 미납은 있나요?
피해자,아니요 밀린적 없는데요.
사기범,"어 그러면 신용 문제도 없는 거 같구요. 어 우선은 제가 권유해 드리는 방식으로 일주일 정도 먼저 근무를 해보세요. 그리고 뭐 힘들다 뭐 이런 싶으시면은 바로 말씀 주세요. 그때 저희 직원이 회사 카드 가지러 가면서 본인 카드 바로 전달해 드릴거구요. 그리고 또 괜찮다 싶으시면은 근무 기간을 연장하시던가 원하시면 본사 출퇴근하셔도 되거든요 그때는. 출퇴근 하겠다 하시면은 네, 첫달 숙식을 제가 지원은 해드릴 수 있는데"
피해자,본사는 어딘가요.
사기범,본사는 부산에 위치하고 있어요. 네 그래서 만약에 부산을 오시겠다 하면 제가 숙식을 제가 지원해 드릴 수 있어요. 방을 하나 잡아 드릴 수 있는데 어차피 돈을 많이 벌어 가실 거거든요. 그러니까 다음 달부터는 본인 스스로 해결하시면 될 것 같구요. 어 그리고 이거는 추후에 얘긴데 한달 동안 빠듯하게 근무하시면은 지급 페이는 칠 프로까지 제가 맞춰드릴 거예요. 괜찮으시겠어요?
피해자,칠 프로면 얼마죠?
사기범,일단 오 프로가　삼십만 원이니까요. 뭐 칠 프로는 계산 두드려봐야죠. 네 네 그러시면은 일단 뭐 일단 다 아시겠죠.
피해자,일단 뭐 대략 알겠네요.
사기범,"네 네 뭐 저희가 온라인 카지노 도박 사이트로 해가지고 만약에 합법은 아니지만 예 합법은 아니지만 본인께서 짊어지실 리스크는 전혀 발생하지 않는다, 이거를 또 설명을 드렸었구요. 보자 그러시면은 접수는 언제 바로 가능하세요?"
피해자,접수 라는게 어떤 건가요? 뭐 말씀하시는 건가요?
사기범,"일단은 저희 직원이 회사 카드 전달해 드리려고 갈 거잖아요. 네 수원까지 가고 그 때 본인이 접수하시는 계좌 카드를 직원에게 전달해 드릴 건데 미팅을 한번 잡아야 될 거 아닙니까, 그럴려면은?"
피해자,네 아 지금 제가 네 야간에 일을 해가지고 주간에 자거든요. 네 연락 되는 시간에 연락 드리면 안될까요?
사기범,어 일단은 그 야간에 일을 하시면은 오전 오후쯤에는 낮 에는 그러면 시간이 안 되시는 건가요?
피해자,아 뭐 뭐지. 풀로 하니까요. 집에는 잘 안오거든요 그시간에.
사기범,네
피해자,그래가지고 나올려면은 한참 나와야 하는데 거기서. 가지러 가야 하잔하요.
사기범,일단은 접수 전에는 하루 정도는 시간을 좀 내주셔야 돼요. 왜냐면은 이쪽 국민 쪽으로 본인께서 은행을 방문하셔야 됩니다 우선은.
피해자,은행 가야되요 제가?
사기범,"네 국민은행을 방문하셔서요. 출금 한도를 6백만원 이상으로 맞춰주셔야 됩니다. 만약에 이게 출금 한도가 칠십만원, 백만원 이래버리면은 저희 그 이쪽 계좌에는 오 백 칠십만원이 묶여있는데 다 출금이 안 돼버리면은 정산이 안 되고 마비가 됩니다."
피해자,"옛날에 만든, 이십년전에 만든거라서 상관 없을껄요?"
사기범,언제 만들었다고요?
피해자,"한 십년, 이십년? 십년, 십오년전에 만든거라서 상관 없을껄요? 되게 오래 전건데."
사기범,어 일단은 뭐 사용을 안 하시면은 뭐 계좌가 죽는건 맞는데 일단은
피해자,이체 한도가 걸려 있진 않을껄요?
사기범,"이체 한도가 아니고요. 출금 한도요. 이체 한도 같은 경우 에는 문제가 없어요. 보통 분들이 월 1,000만원 뭐 이런 식으로 설정이 돼있으신데. 어 출금 한도가 문제입니다,"
피해자,그러면 은행 가서 그거를 확인해야 된다고? 되는지 안되는지. 안되면 되게
사기범,네 안되면 되게 하셔야 되구요. 그리고 막 직원이 물어 볼 거예요. 왜 이걸 맞추냐 이런 식으로 요즘 잘 안 해줄라 그러거든요
피해자,네
사기범,"그럴 때는 뭐 그냥 본인이 지금 현재 사업장은 없지만 뭐 창업 준비를 할려고 하는데 뭐 삼촌께서 창업 자금을 대주기로 했다, 뭐 저녁에 출금이 돼야 되는데 언제든지 출금 가능하도록 희망한다라고 말씀하시면은 직원이 뭐 수월하게 설정을 해주세요"
피해자,아 예 알겠습니다
사기범,네 그러시면은 일단 설명을 드렸고. 그러면 접수는 언제 가능할까요?
피해자,내일 시간 내서 가볼게요.
사기범,"네 그러시면 내일 오전 중으로 은행 방문하셔서 이렇게 뭐 한도 설정 완료하시는 걸로 하고요. 그리고 일단은 어 저희 쪽으로 계좌를 어떻게 보면 위탁 아닙니까? 네 저희가 갖고 있고 그리고 출금이 되기 위해서 출금을 해야 되니까 갖고 있는 건데, 이때 계좌 번호도 말씀 주셔야 되고요, 비밀 번호 말씀해주셔야 됩니다. 어떻게 감안이 가능하시겠어요? 뭐 물론 안에 있는 금액은 미리 비워주셔도 상관이 없구요."
피해자,네 알겠습니다.
사기범,네 괜찮으시고요. 혹시 카카오 톡 이용하시나요?
피해자,네
사기범,네 팔 칠 일 공 일 이 이쪽 친추 한번 주시겠어요
피해자,잠시만요　팔칠..
사기범,예 팔 칠 일 공 일 이 이쪽으로 메세지 하나만 보내주세요.
피해자,팔칠일일... 팔 칠 일 공 일 이 요?
사기범,"팔 칠 일 공 일 이, 십이"
피해자,지금.. 지금이요?
사기범,네 네 친추 주시고 메시지 하나만 보내 주실래요? 저희가 또 메모를 해놔야 돼서.
피해자,전화를 그럼 끊어야 할 것 같은데..
사기범,아 통화하시면서 친추는 불가능하시고요?
피해자,예 친추해야 할 거 같은데.
사기범,네 그러면 친구 추가 주시고 메시지 하나 보내주세요.
피해자,예 알겠습니다.
사기범,네.
