Role,Dialogue
사기범,과장님한테 우선 좀 친척 관계된다고 말씀 드려놓을거에요. 그래야지 예 국민은행에서 이자 납부해드리고 하는 부분에 있어서 다른 말 안 하시니까. 아무래도 좀 이렇게 친척 형님 되신다 말씀 드릴 거고 제가 85년생이니까요. 과장님한테 잘 말씀 드리고 할 거니까. 음 고객님이 해주셔야 될 거는 뭐 (삐-) 뭐 여유 자금 있으시다면 1000만원 이상 상환하시는 거라
피해자,예
사기범,"카드 사에서 1000만원 이상 자금 받으셨다가 그 다음날 완납하신 이력, 그 2가지가 똑같으세요"
피해자,아 예
사기범,"예 (삐-) 뭐 받으셨던 거 지금까지 안 쓰고 있다가 (삐-) 완납하는 거나, 오늘 뭐 카드사에서 자금 받아서 내일 완납하는 거나, 어차피 똑같은 거라서, 아 우리 기간만 다를 뿐이지 서류상으로 남겨놓을 때는 문제가 없으시다 말씀 드리는 거고요. 그래서 좀 편법이라고 말씀 드리는 거예요."
피해자,아 예
사기범,네 네. 카드들 한도들은 알고 계시나요? 카드론이나 뭐 현금 서비스
피해자,그건 전화해서 확인해봐야 될 거 같은데
사기범,그렇죠. 전화하시고 저도 서류를 남겨놔야 되고 이자 납부해드려야 된다 그랬죠. 하루치
피해자,예
사기범,예 하루치 이자 납부해드리려면 금리 엄청 중요해요. 점 뒤에 뭐 17.56% 다 그러면 제 뒤에 56까지 잘 메모하셔서 저한테 전달해 주시면 되세요
피해자,아 아 예 알겠습니다. 그 여의도 본사라고 하셨죠?
사기범,네 네 여의도 본점이시고
피해자,
사기범,이게 지금 정식 절차가 아니고 편법으로 진행하는 건데
피해자,네
사기범,"이렇게 금융권 직원이 이렇게 도와주고있다 이렇게 좀 보안 유지 좀 해주세요. 도와주고 있다고 하면 제가 감사과에서 저한테 바로 올 수도 있으니까, 그것만 좀 조심해주시면 될거같애요. 확인해서 저한테..."
피해자,그 담당자 분 성함이...
사기범,한태수 대리입니다
피해자,한태수 대리님. 아
사기범,이 직통 번호 있잖아요?
피해자,예 예
사기범,전화 드린 번호로 한태수 대리로 저장을 좀 해 주시구요
피해자,아 예 그럴려고요
사기범,"네 한도 금리 파악하시고 저의 직통 번호로 전화해서, 한태수 대리나 아니면은 빨리 하다 하고 싶으시면은 한 대리 좀 친척 형님 되신다고 하면 연결해 주실 거구요"
피해자,
사기범,네 상담사분들 다 바쁠 때 가끔 못 받을 때도 있으니까
피해자,네 네
사기범,네 (삐-) 확인하고 연락을 드리겠습니다
피해자,아 예 알겠습니다
사기범,네 알겠습니다. 고객님
피해자,과장님한테 말씀드리고 올게요
사기범,아 예 네 알겠습니다
