Role,Dialogue
사기범,"그러면 고객님　다 확인되셨죠.　저희 쪽에 그 사기　업체라면 고객님이 그렇게 확인하실 수 있는 부분이 전혀 안 되는 거예요. 그리고 저희가 예가람 쪽으로 고객님께서 금 그때라도 바로 확인해 보시지 그러셨어요. 아니 저희가 고객님 감사 건은 어떻게 하실 수 있게끔 최대한적으로 고객님 개인이 그 예가람 쪽으로 전화하셔가지고 잘못 말씀하셔가지고 그쪽 에서도 고객 뺏기는 입장에서 고객님께서 최대한 유리한 쪽으로 하기 위해서 저희가 전산인계 받아서 저희가 진행했던 부분에 대해서 확인을 해 본 결과, 러시 앤 캐시 쪽으로 상환하셨던 계좌로 상환 하신건 맞죠?"
피해자,네 네 네
사기범,"정부 지원과 통해서 저희가 다 확인하고 진행한 거구요. 고객님께서 러시 앤 캐시가 정리된 부분 확인되셨다면은 저희 도움 없이는 그렇게 정리 안 되셨을 거예요. 그러쵸? 그렇잖아요. 월 이자비용, 전산관리 코드비용 그리고 저희가 거래해지 비용까지 다 지급해 드렸으니까요. 그렇잖아요? 저희 도움 없이는 고객님 러시 앤 캐시 정리 안 됩니다. 근데 정리가 되셨잖아요. 그러면은 저희가 구십팔만 원에 대해서는 고객님께서는 그렇게 걱정 하실 필요가 없다는 겁니다. 고객님께서 오백만 원만 상환하셔서 진행하셨죠? 그 따로 우리가 뭐 수수료나 요거 빨리 그 그런 부분 요구 한 적 있습니까? 담당자분 뭐 요구 하고 뭐 진행한 적 있나요"
피해자,아 그건 안했죠. 네.
사기범,네 맞죠. 그러면은 고객님께서 당연히 중도 상환 수수료나 이런 부분 발생되는 거 알고 계시죠. 대출을 해보셨으면.
피해자,그렇죠.
사기범,"그렇죠. 그런 거 지급하신거, 그런 거 없죠? 우리가 지급 해드렸잖아요. 그리고 고객님께서 분명히 러시 앤 캐시 정리 됬다고 말씀 하셨죠? 확인을 하셨다고 말씀하신 거잖아요 고객님."
피해자,"아니 그러니까 저는, 그러면은 아까 일곱 시 넘어서"
사기범,예 예
피해자,"바로 연락했고, 연락이 안 되셔가지고 연락도 안 오지. 제가 연락 드렸는데 전화 안 받으시지. 그러니까 제 입장에서는 순간 아 당했구나 라고 생각 할 수 밖에 없었어요."
사기범,아 그니까 지금 맞으시죠. 제가 통화 어떻게 해드리고 ... 부분에 대해서 말씀 드리는 게 저도 갑자기 통보 받아 가지고 갑자기 결제과에 내려갔어요. 그러다 보니까 전산 그 담당자분께 전산이관해서 통화한 통화만 해달라라고 말을 못하고 내려갔다고 저도 정신 없이 그 일처리 보고 올라온 겁니다 지금.
피해자,우선은 네 알겠습니다.
사기범,"고객님 이해가시죠? 러시 앤 캐시도 고객님 오백만 원밖에 고객님 채권 원금에 대해서만 하셨어요. 뭐 이 부분에 대해서 저희가 처리를 해 드렸기 때문에 고객님 처리되시는 거잖아요. 고객님도 이 부분은 확인하셨다면서요? 고객님 이해 가시죠? 그럼 마찬가진데 애가람 쪽도 저희가 저희 이쪽에도 전산 관리 코드 비용, 월 이자 비용, 거래 해지 비용 지급해드리고 칠백만 원 다 해드렸구요. 고객님께서는 구 백팔십.. 구십팔 만 원만 지급하신 건 맞습니다."
피해자,"아 혹시 혹시 그러면은 제가 여신에다가, 여신금융 그쪽 에다가 뭐 상담원 선생님 이름을 얘기해서 확인해봐도 되는 건가요?"
사기범,어 내일이라도 확인해 보시면 되죠.
피해자,아 그래요? 아 알겠습니다.
사기범,"네 내일 그러면 연락을 드릴게요. 오전에요. 예 그러면 아홉 시에서 열 시 정도 되시니까,"
피해자,네 네
사기범,제가 그때 한번 연락을 드리고 진행을 좀 도와 드리겠습니다 고객님.
피해자,아 알겠습니다.
사기범,근데 고객님 생각을 해보세요. 러시 앤 캐시쪽 고객님께서도 이 부분은 의심 안 안하신 이유가 정리가 되는 거 고객님이 직접 하신 거 확인하신 거잖아요.
사기범,"네 그 상환　처리를 하신 거잖아요 바로. 다시 그렇지만은 고객님이 상환 처리 바로 받았다가 다시 상환 처리하시고 취소 건으로 들어간다 하더라도 거래해지 비용, 전산 관리 코드, 월 이자 비용이랑 발생이 됩니다. 중도 상환 수수료가."
피해자,응..
사기범,그 부분은 저희가 지급을 해 줬기 때문에 고객님이 정리가 되신 거잖아요? 안 그랬으면 정리 안 돼요 고객님. 고객님 대출 한 두번 하신 것도 아니실 텐데 이런 부분 발생되는 거 알고 계시죠? 이 부분 저희가 지급을 해드렸으니까 고객님쪽이 정리가 된거지.
피해자,아 믿을 수 있는거가 이쪽에 하나 있으면은 좋을텐데 오늘은.
사기범,아 시간상으로 어쩔 수 없구요.
피해자,네
사기범,고객님도 생각을 해보세요. 간단하게 생각해 보시면 돼요. 너무 지금 뭐 고객님도 너무 갑자기 일곱 시부터 약간 이런 터울이 좀 쓰셔가지고 그런 걱정 있으셨고 이제 본인도 그런 사고를 좀 있으셨기 때문에 약간 걱정이신 거 같은데 딱 단순하게 생각을 해보시면 딱 답이 나오실 거예요. 러시 앤 캐시를 정리를 하려면 당연히 거래지면 나머지 부분에 추가적으로 붙습니다. 그 부분에 대해서 고객님이 상환 처리를 하셨는지 아니면 우리 쪽에서 저 저 상환 처리를 해 그 대신 처리를 해주셔서 정리가 된 건지 어차피 고객님은 러시 앤 캐시 정리된 거에 대해서 다 확인하셨잖아요.
피해자,네 네 무슨 얘긴지 알겠습니다. 빨리 퇴근 하셔야 하니깐요.
사기범,걱정하지 마세요.
피해자,내일 그럼 꼭 연락 주십쇼.
사기범,네 알겠습니다.
피해자,네.
