Role,Dialogue
사기범,그렇게 작성된 공증 서류는 고객님께서 지정해 주시는 주소지로 저희가 등기 우편 발송 처리해 드리고 있습니다. 공증 진행하는 방법 이해 하셨습니까?
피해자,예예.
사기범,아 지금 저 전화 녹음하고 계시는 거죠.
피해자,예예. 당연히..
사기범,"잘 잘하셨습니다. 고객님께서 신청하신 대출금이 1,000만원이지 않습니까"
피해자,네.
사기범,"잠시만요. 예 1,000만원에 대한 공증 유임료가 십이만 삼십원 십이만 삼십 원이 발생되시는데요. 이 여기서 발생되는 공증 유임료는 저희 은행에서 전액 지원 처리해드리고 있습니다"
피해자,예.
사기범,다만 지원되는 절차에 따라서 오해가 없도록 추가적인 설명이 필요할 거 같은데요. 저희 은행에서 일단 일차적으로 이만 삼십원을 일차적으로 지원 처리해 드릴 겁니다
피해자,네.
사기범,그 금액을 제외한 나머지 십만 원에 대해서는 한번은 고객님 명의로 해당 업무를 봐주실 변호사님 계좌로 수납하신 내역이 확인되셔야 합니다.
피해자,네.
사기범,공증 업무를 진행하는 이유가 고객님과 변호사님과의 법적 효력을 얻기 위해서 진행되기 때문에 고객님 실명으로 변호사님 수납 계좌로 한번은 완납한 근거 자료가 있어야 공증 업무가 진행이 됩니다
피해자,네.
사기범,"고객님께서 수납하신 근거 자료를 통해서 고객님과 변호사님과의 법적 효력을 얻을 수 있구요. 그래야 고객님 명의의 공증 예약 서류 발급이 가능하십니다. 수납하신 공증 유임료 십만 원에 대해서는 가결 처리가 나게 되면 고객님께서 대출 신청하신 1,000만원과 수납하신 공증 유임료 십만원까지 포함해서 천십만 원으로 지급 처리가 되시구요"
피해자,네.
사기범,만약에 부결 처리가 되면 공증 설정을 진행할 이유가 없게 되지 않습니까?
피해자,아
사기범,그렇게 되면 해당 업무 해당 변호사님께서 고객님 계좌 쪽으로 다시 십만원 환불 조치해드리고 있습니다
피해자,아 그럼 십만원을 내야된다는 소리에요?
사기범,예 그렇습니다.
피해자,언제요?
사기범,어차피 지금 오늘 수납하시면 그 심사를 지금 서류를 올리고 신청 심사까지 올리면 한시간에서 두시간 후에 고객님한테 전화가 갑니다 근데 지금 아무리 빨리 서류를 꾸미고 올린다고 해도 여섯시 반 정도나 돼야 고객님께서 심사가 현대카드 님이 전화하시거든요 그렇게 되면 어차피 오늘 그 대출 신용을 못 하십니다 다섯시에서 일곱 시 사이에 가결나신 분들 한해서 순차적으로 대출이 나가고 있는데요. 대출 나가기 전에 지금 말씀드린 변호사님께서 공증 업무를 또 받아 주셔야 하니까 어차피 오늘은 안 되시거든요.
피해자,네.
사기범,근데 고객님께서 하실의향이 있으시면 내일 내일 진행하시는게 맞는 거 같습니다
피해자,네.
사기범,그리고 총 네분에 변환 변호사님이 계시기 때문에 시간대별로 업무 시간이 다르십니다 고객님께서 언제 수납이 가능하신지 말씀해 주셔야 그 시간에 맞춰서 업무 가능하신 법무 법인 수납계좌 보내드리고 있습니다. 쟤 임의대로 알려드릴 순 없구요.
피해자,그니까 십만원이에요 다른 사람한테 원래 대출 진행하는 과정에서 금전적인 과정은 없다고 하잖아요?
사기범,저기 솔직히 여쭤보셔서 감사합니다. 너네 고객님께서 점잖케 여쭤봐 주시는데요 너희 보이스피싱 아니냐 이렇게 질문하시는 거지 않습니까?
피해자,아 음.
사기범,"아유 맞습니다. 제가 지금 오년째 일하고 있는데요. 이런 뭐 고객님처럼 점잖케 여쭤보시는 분들도 있고요, 욕 안하시는게 어디입니까? 그 설명을 드릴게요. 뭐 고객님께서 납득을 할지 모르겠지만 대한민국에 저축은행이 오백 군데가 넘게 있답니다. 제가 모르는 저축은행도 수백개가 있구요."
피해자,네.
사기범,"그래서 저희 햇살은행 같은 경우에 저희 햇살저축은행이 뭐 그 개인 포털사이트가 개인들이 운영하는 포털 사이트, 네이버나 다음에 등재가 되잖아요 그럼 저희 본사에서 돈을 주고 내려달라는 삭제해 달라는 형편입니다. 왜냐면 저희 햇살은행 사칭해서 고객님이 우려하시는 보이스 피싱이라던가 나쁜 업종으로 그 악용하는 분들이 엄청나게 맞습니다. 그래서 저희 홈페이지를 일부로 기존 고객분들이 아니면 안내 안 해드리고 있습니다. 정 불안하시면 세번째 방법도 있습니다. 그 고객님께서 직접 변호사님을 선임해서 진행하는 방법도 있으십니다. 그렇게 진행을 해도 거기서 발생하신 공증 유임료에 대해서 저희가 전액 지원 처리해드리고 있습니다"
피해자,아 그래요? 네.
사기범,예.
피해자,그러면은 제가 첫번째걸로 하면 어떻게 하면 되나요?
사기범,아 제가 설명드릴게요. 고객님 주소지 관할 법원을 지정하시고요. 거기에 있는 법무 법인 한곳을 지정하신 다음에 해당 법무 법인에서 소속 변호사님이 직접 선임할 수 있고 진행하시는 방법이 있습니다. 해당 법무 법인 변호사님이 전화 번호를 저희에게 알려주시구요. 저희 쪽 법무 법인이니까 일정을 조율해서 진행하는 방법이 있으십니다. 그렇게 진행하시는 게 제일 깔끔하실 것 같습니다
피해자,저희 해당지역요? 근무하는데를 말씀하시는거죠?
사기범,고객님이 편하신데요
피해자,아 그럼 근무지역이 편하니까 근무지역으로 하고 법무
사기범,법무 법인 소속이 변호사님이 직접 선임하시면 됩니다
피해자,변호산데 이 변호사를 선임할 때 어떤 식으로 말해요?
사기범,어 소득 담보 똑같이 말씀하시면 됩니다 은행에서 햇살저축은행에서 소득 담보 대출을 받을려고 합니다. 소득만을 담보로 해서 그러기 위해서 공증 업무가 필요하다고 하는데 도와주실 수 있겠습니까?라고 뭐 의뢰를 하면 그쪽에서도 뭐 그러면 공증위임료는 얼마가 나올 겁니다. 라고 하실 겁니다. 그거를 먼저 처리해 주시구요.
피해자,네.
사기범,"저희 쪽에서 가결 처리가 나게 되면 그 고객님 신청하신 금액 1,000만 원과 공증위임료 영수증을 보내주시면 저희가 그거까지 다시 환불 조치해드리고 있습니다"
피해자,아 예 알겠습니다. 내용 이해했습니다.
사기범,네 예 확인하시고 내일 다시 한번 전화 주십쇼. 하실 의사가 분명히 있으시면
피해자,네네. 알겠습니다. 제가 이쪽에 한번 전화해볼게요.
사기범,서류는 넣어 주셔야 되고요. 서류는 근데 일단은 재직 증명서를 저희 담당자분이 없어요
피해자,아 그래요. 알겠습니다
사기범,아 예 알겠습니다
피해자,알겠습니다. 이 두개 준비되면은 이쪽 팩스 번호가 이구일구에 이공일육이죠?
사기범,이구일구 이 공 일육 맞습니다
피해자,"예, 이쪽으로"
사기범,아 육구일구요 육구일구 예예.
피해자,이공일육 알겠습니다.
사기범,예 감사합니다. 저는 상담사 김정우 대리였습니다 네.
