Role,Dialogue
사기범,"실제로 그분한테 현금, 현금 다발 뭐 갖다 드린 게 아니잖아요. 전산상으로 처리되는 거는 숫자일 분이에요. 실질적으로 금액이 상환되는 거는 맞지만요. 이십사개월에 걸쳐서 전산 처리해가지고 그쪽 금융사로 넘기는 거는 그냥 전산상에서는 데이터일 뿐이에요. 근데 그거 가지고 뭐 그분한테 돈을 줬다고 표현하시면 뭐 틀린 표현은 아니지만 조금은 다른 거죠. 뭐 그분한테 현금 다발 갖다 드리고, 이거 스물네 번에 나눠가지고 뭐 러시 앤 캐시로 상환해주세요 라고 맡긴 게 아니잖습니까."
피해자,저는 제가 지금... 상황이... 믿을게 없어요. 혹시나 뭐 문서상으로 다른 거 증명해 줄 순 없습니까?
사기범,제가 어떤 걸 저희가 해드리면 되겠습니까? 어떻게 뭐 이거 진행해가지고 어? 부족한 거만 채워지면은 지점 방문하셔가지고 수령하시고 해당 금융사로 완납 증명서 요청해가지고 발급 받으면 전화해서 확인해 보면은 다 상환된 거 확인되실 텐데요.
피해자,그냥 제가 계좌가 그렇고.. 제가 진행 상황이 이런데.. 어떻게 각서라든지 그런게 있어야 하죠 제가 무서운데.
사기범,각서요?
피해자,네
사기범,어떤 각서를 써드려야 되는 거예요?
피해자,"뭐 농협, 이쪽은 잘 모르니까.."
사기범,네
피해자,"통화 하시는 분, 개인적으로 이래저래"
사기범,만약에라도 진행하다가 고객님께 뭐 금면적인 피해가 발생한다거나 하게 되면 제가 백프로 다 책임지겠습니다. 문제 될게 없으신데요 뭐.
피해자,전화 상으로만 그러잖아요. 제가 더 이상 이게 뭐 말만 믿고 더 이상 못 하겠다고요.
사기범,녹음이라도 하시면 되잖아요... 제가 뭐 고객님께 없는 말씀 드리는 것도 아니고요. 제가 뭐 안 될 거 같으면 제가 뭐 책임지겠다고 하겠습니까? 확실하게 뭐 전는 문제없는 거 알고 있으니까 제가 그렇게 장담할 수가 있는 거죠. 고객님께서 이상하게 생각하시면 모든 게 다 이상해보일 수는 있는데요.
피해자,네
사기범,"실질적으로 지금 진행하는 걸 저는 알고 있는 사람으로서, 약간 민감한 부분인 거는 있습니다만 고객님께 피해가 간다거나 문제가 발생할 소지는 전혀 없습니다. 뭐 대출 승인 나셔 가지고 수령까지 하시면 누구보다 본인께서 가장 만족하실 거구요. 왜나면 저도, 저도 농협 대출이 나가면 거기에 따른 커미션을 받는 입장이다 보니까 승인나기 위해서 최선을 다 하는 거는 맞는데요."
피해자,네
사기범,"제가 뭐 고객님께 뭐, 고객님을 기만 했다거나 거짓말 쳤다거나 아니면은 뭐 속이고 진행한 게 있는 게 아니잖습니까. 있는 그대로 말씀 드리고 진행을 하는 건데요. 사실을 말씀 드려도 뭐 못 믿겠다고 하시면 뭐 제가 뭐 어떻게 해드려야 될까요? 고객님께서 걱정하시는 거는 지금 제가 뭐 돈 다른 데로 빼돌리기라도 했을까봐 걱정하시는 거 아닙니까?"
피해자,네
사기범,그런 건 아니에요.
피해자,그니까 제가 이걸
사기범,쇠고랑 찰 일 있습니까? 어디로 빼돌려요 제가 그거를요.
피해자,더 이상 제가 이것만 믿고 더 이상 겁나서 못 하겠다고요.
사기범,어떤 게 겁이 나세요? 대체?
피해자,그건 당연히 제가 그 말을... 문제라... 제 맘에 안든... 모르는 분이잖아요. 제가.. 그분은.
사기범,은행 연합 전산 부서 담당 그 전산 처리하는 직원인데 전산 담당자요. 가상 계좌 발급해가지고 이제 이십사개월로 분할 상환은 것처럼 전산 처리까지 해야 되다 보니까 진행된 거 아니겠습니까. 그죠?
피해자,네
사기범,그럼 제가 다 처리할 때 다 저는 고객님께서 충분히 안내를 해드리고 진행을 했다고 생각하는데 제가 뭐 부족하게 설명해 드린 부분이 있습니까?
피해자,아니죠. 이렇게 이렇게 처리해서 신용 결제 받는다고 저는 제돈이 딴 사람한테 가는걸 충분히 인지 못 했고..
사기범,네
피해자,제가 바쁜 와중만 아니였으면 제가 그거를 진짜 최종 승낙 안해드렸을지도 몰라요. 제가 조금... 정해서...
사기범,아 어떤게 이상하세요?
피해자,갑자기 OOO 전산 담당자라 알려주면서 그
사기범,예
피해자,그리고 뭐 지금 캔슬 한다고 해서 피해보는 것도 없지 않습니까.
사기범,아니 피해 보는 거는 당연히 없으시겠지만 제 입장에선 또 다르지 않습니까? 안 그렇습니까?
피해자,모르겠어요.
사기범,어쨌거나 제 입장에서는 이거 대출 승인 될라고 승인만 바라 보고 지금까지 일주일 이상 고생 하고 달려 온 건데 안되는 것도 아니고 구십 프로 이상 진행된 상황에서
피해자,네
사기범,취소하게 되면 당연히 저로서는 민감할 수밖에 없죠. 그리고 이게 뭐 일반 대출 진행 건도 아니고 제가 코드 걸고 진행하는 강제 채권 상환 진행 건인데요.
피해자,어차피 그 은행 내부 내부에서 모른다면서요. 이 일을 하는걸.
사기범,담당 심사과랑 이제 영업 사원이 저랑 심사과에서도 어쨌거나 허락을 해주니까 진행을 한거죠. 제가 뭐 자의적으로 진행했겠습니까? 특별 심사건으로 올라가가지고 어떻게든 승인 좀 내달라고 했더니 본사에서 이제 아 그럼 내주긴 내줄 건데 일단 기본적인 조건만 맞추고 와라 해가지고 지금 진행한 거지 않습니까. 저도 이렇게 이게 복잡해질지 몰라서 이럴 줄 알았으면 저도 안 해드렸죠. 근데 어쨌거나 지금 그 당시에는 고객님께서 필요로 하셔가지고 일을 벌렸지 않습니까.
피해자,네
사기범,저도 입장이라는 게 있는데요.
피해자,네
사기범,"저도 고객님, 시간을 돌릴 수 있으면 돌려가지고 그냥 부결 났던 때로 돌려서 그냥 아쉽지만 대출 진행 어렵습니다고 마무리했으면 좋겠는데 이게 지금 일을 벌려놓은 상태에서 이거 쏟아진 물을 주워 담을 수도 없고 어떡합니까 이거. 제 입장에서도요."
피해자,저는 이해 안가는데. 어차피 더 이상 뭐 이거는 대출도 한 된다는 보장도 없고.
사기범,그런 말씀 안 하시면.. 나오긴 나오실 거예요. 평점 올리는 게 중요하지 뭐 어느 회사에서 받으셔가지고 얼마를 진행하고 이런 게 뭐가 중요합니까? 팔백점 이상만 되면 되는 거기 때문에 그게 중요한거죠.
피해자,"그니까　뭐 서약서 라던지... 일단은 제가 더 이상은 제가 못 하겠다고요. 구두 상, 제가 말만 믿고 상대방 제가 누군지도 모르는데"
사기범,아 그럼 저는 어떡합니까? 지금까지 진행한 거는요.
피해자,아 캔슬... 캔슬 해달라는 거죠 제가 그래서.
사기범,어떤 부분이 걱정이신 거예요?
피해자,아니 제 돈을 회수 못 할..
사기범,아니 그럴 일이 있습니까? 상식적으로 생각해 보십쇼. 아하 아닙니까.
피해자,아니 벌써...
사기범,상식적으로 생각을 해보십쇼.
피해자,아니 그게 OOO 누구.. 연락처라도 줄 수 있어요? 통화 할 수 있게?
사기범,아니 그 분 연락처가 뭐가 중요합니까 도대체. 그분은 전산 처리했고 이미 다 본인 할 전산 처리 할 일을 다 끝났는데요.
피해자,아니죠. 제 입장에서는 뭐 겉으로 달라 진 게 없잖아요. 제가 지금 계속 그 전산 그거만 믿고 모든 걸 진행하라는데 더 이상 제가 너무 위험 부담이..
사기범,지난번에 받으신 대출은요.
피해자,네
사기범,... 앞쪽으로 다 상환까지 들어가 있는 상황입니다.
피해자,뭐 그런거를
사기범,"연락해 가지고 돈을 돌려달라고 하실 거예요? 뭐 하실 거예요? 그럴 수도 없는 거고요, 지금 상황이요. 그 사람이 뭐 돈을 가지고 있는 겁니까? 것도 아니지 않습니까. 전산 처리해가지고 데이터만 그쪽으로 넘긴 건데. 그게 이제, 그거를 현금으로 찾아야 돈이지 그게 통장 안에 들어 있는데 그게 어떻게 돈입니까. 전산 상에 데이터죠 어떻게 보면 은요. 그러면 뭐 그 사람이 현금으로 찾아 가지고 그 직접 상환하는 것도 아니지 않습니까. 그냥 분할된 것처럼 전산 처리만 해가지고 넘기는 건데요 그 분 입장은요. 이미 다 전산 처리까지 해가지고 넘겨놓은 거고요. 그러니까 신용 때문에 칠백 오십 몇점 까지 오르신거 아닙니까."
피해자,그 다 지금 모든 게 지금 말만 그렇지 제가 실제로 제가 지금 본게 없는 상황
사기범,그럼 어떻게 해드리면 되겠습니까?
피해자,각서 라든지 뭔가 필요하다고요. 사실을 보증할수 있는 증거물.
사기범,아 제가 뭐 지금까지 사 년 이상 근무하면서 뭐 각서를 써달라고 하시는 분은 처음이라서 어떻게 해야 될지 저도 난감해요.
피해자,아니요. 캔슬 할 수 밖에 없죠 그러면.
사기범,녹음이라도 남겨놓으시면 제가 말씀드릴게요. 원하시는 내용을요.
피해자,녹음은 상대편이 누군지 확실히 저 알고 좀 뭔가 있을 때 쓸모있지 이거 아무 쓸모 없습니다.
사기범,각서는 뭐 어떤 각서를 원하시는 건데요?
피해자,일반적으로 자기 대한 그러니까 어느 어느 부분에 대해서 뭐 잘 안되더라도 원금은 보장한다는 내용이 있어야죠.
사기범,아유 고객님 이게 무슨 투자하는 것도 아니고.
피해자,아니죠.
사기범,이게 어떻게 자금 투자하는 것도 아니 무슨 원금 보장 이런 단어가 왜 들어 갑니까?
피해자,그게 더 지금 더 이상한거죠. 왜 내 돈 들어가는데 자꾸 지금...
사기범,고객님 돈이 언제 들어 왔습니까. 지금요.
피해자,지금 신용 평점 올린다고 들어갔잖아요.
사기범,아 그건 대출 받으셔가지고 강제 채권 상환하신 거 아닙니까.
피해자,근데 저는 지금 전혀 상환이 안됬자나요.
사기범,그건 그쪽 금융사 돈이지 무슨 고객님 돈이에요. 그쪽 금융사 돈을 받아서 그걸 상환 한 거잖습니까. 고객님께서 뭐 추가적으로 지불하신 거 있으세요?
피해자,아니죠. 그 쪽 회사에서 전화 와서는 뭐 어떻게 할거냐고 계속 물어보고 전혀 그런거 데이터도 안넘어 왔고 실질적으로 갚아진거 없잖아요.
사기범,그러니까 그거는 전산 처리가 됐는데 저희 농협 대출 나가기 위해서 지금 밖아 놓고 있는 상황이라고 말씀 드렸잖습니까.
피해자,그러니까 제가 구두상만 더 이상 믿고 못 하겠다고요. 지금 무조건 말만 믿고 모든걸 진행 하라 잖아요 계속.
사기범,하 제가 뭐 지금까지 진행하면서 뭐 신뢰를 못 드린 부분이 있습니까?
피해자,"네.... 뭐 갑자기 신용이 부족하다고 또 대출 받으라는거 자체도 참 이해가 안가고,"
사기범,고객님께서도 저도 급하게 좀 필요하다고 하셔가지고 최대한 도움 드릴려고 저도 도와드리다가 이렇게 된 건데 뭐 제 입장은 편한 줄 아십니까?
피해자,그니까　지금　너무 오래 끌어서 지금. 제일 좋은 방법은 지금이라도 그냥 캔슬 하는게 제일 좋은 방법인데.
사기범,아니 가장 좋은 방법은 좀 마무리 해가지고 대출을 받아 가시는게 가장 좋은 방법이지 어떻게 취소하는 게 가장 좋은 방법이세요.
피해자,제 입장은 그렇지 않다고요. 위험 부담이 너무 크다고요.
사기범,고객님께서 대출 진행해가지고 깔끔하게 마무리되는 게 가장 좋은 방법 아닙니까?
피해자,그쵸.
사기범,그럴려고 진행을 하신 거 아닙니까? 애초에?
피해자,그렇죠.
사기범,그 안 할 거 같으면 안하는.. 대출 신청 안 하셨겠죠. 어떡하다 필요 하셔가지고 받으시려고 신청하신 건데 그게 정확하게 마무리가 돼가지고 깔끔하게 일이 끝나는 게 가장 좋은 거죠.
피해자,그렇긴 그런 건데 지금 진행이 생각처럼 잘 안되니까. 대출.. 추가 대출은 제가 부담스러워서 못 받겠다고요.
사기범,그거는 사용하시는 것도 아닌데 그게 뭐가 부담이 됩니까? 받으셔가지고 그냥 고대로 바로 상환할 텐데요.
피해자,지금 그게 안 되고 있잖아요.
사기범,뭐가 안되고 있습니까? 됐죠.
피해자,"증거가 없잖아요, 증거가."
사기범,뭐가 안됬습니까? 네? 지금 받으신 다 24개월도 불안하는 것도... 뭐가 안됬습니까?
피해자,어디에 그런 자료가 있어요. 데이터가.
사기범,그니까 이미 지금 소비자... 통해서 러시 앤 캐시까지 다 들어가있는 상태에요. 어디가 있는지 아십니까 지금?
피해자,러시 앤 캐시는 전혀 그런게 없다고요.
사기범,제가 지금 전산 반영이 안 돼가지고 확인이 안 되는 거잖습니까. 제가 드리는 말씀 무슨 말인지 모르겠어요?
피해자,반영을 시키면 되죠 그럼. 왜 반영을 안시키세요.
사기범,반영을 시켜버리면은 신용 점수 올라간게 원상 복구가 되버리잖아요. 거기서 받아 갖고 뭐 천이백만원 상환 하는 게 뭐가 중요합니까? 그것도 추심해 달라고 진행한 건데 그거 반영 시켰다가 평점 원상 복구되면 어떻게 진행을 해요. 이거를요.
피해자,아니요
사기범,이해를 하셨던 거 아니세요? 전혀 이해를 못하시고 계시니까.
피해자,아니요. 돈은 바로 갚고 평점 잡고 한다 했지만 근데 벌써 기간 늦었어요. 삼일안에 신용 평점 올려 논다 했더만.
사기범,그러니까 붙잡고 있는 거잖아요. 그래서 대출 나간 흔적이 안 남게요. 상환한 내용은 남아 있고 나간 흔적이 안남게 지금 전산 반영 안 시키고 잡아 놓고 있는 거 아닙니까.
피해자,그런데 어쨌든 지금 실체는 없잖아요. 전부 구두상이고.
사기범,그럼 고객님 지금 제가 거짓말 치고 진행하겠습니까? 있는 그대로 말씀 드리고 하는 건데요. 제가 뭐 고객님 속여서 어떻게 진행을 해요. 이거를요. 있는 그대로 말씀 드리고 나중에 수령하실려면 다 확인까지 하셔야 되는데요.
피해자,아니요 저는 더 이상 못 하겠어요 진행. 대출 받았지만 너무 어려워요.
사기범,그럼 이거 어떻게 해야 되겠습니까?
피해자,캔슬 해주세요.
사기범,그게 많이 어려우세요? 한건 더 해주는게?
피해자,네
사기범,금액이 크지도 않고 한 오백만원 정도 될 거 같은데요?
피해자,잠깐만요 저 그 금액 잘 못되면 파산나요.
사기범,천 백만원 해가지고 백 점 넘게 올랐으니까. 오십점 모자란거니까 절반 정도 될 거 같은데요.
피해자,안되요. 네. 더 이상.
사기범,아니면 고객님께서 친구분한테 돈을 빌리든지 해가지고 친애 저축 은행이나 국민 카드 지금 사용하는 거 하나를 끊으세요. 그러시면 평점 오르겠죠. 그러면 따로 대출 받아 가지고 상환하지 마시고 고객님께서 지인한테 빌리든지 하셔가지고 네 국민 카드론이나 친애 저축 은행 있는 거 있지 않습니까?
피해자,네
사기범,"둘중에 하나를 상환을 하세요. 그러시면요. 그럼 평점이 오르겠죠. 지금 어디 금융사에서 대출을 받고 안 받고가 중요한게 아니라 저희 입장에서는 저희 이 상품에 대출 기준치인 천점 만점에 팔백 점이 넘냐 못넘냐가 중요한거니까요. 그럼 1,000만 원 융통하셔가지고 하나 끄세요. 그러시면요. 상환을 해서"
피해자,안되요 그것도. 대출 여력 없어요. 지금 나온 것도 신기하고 신애 저축.
사기범,아니요. 다른 데서 대출을 받아 가지고 그걸로 상환하면 당연히 안 되고요. 돌려 막기 땜에 안되구요.
피해자,네
사기범,고객님께서 지인한테 개인적으로 융통을 해가지고 상환을 하시라고요. 금융사에서 받아 가지고 상환을 하면 돌려막긴데 그게 무슨 의미가 있습니까. 고객님께서 개인적으로 융통하셔가지고요. 개인적으로 친구들한테 뭐 한 오백만 원씩 두명한테 빌리든지 해가지고 개인적으로 융통을 해서 신애 저축 은행이나 국민 카드론을 상환하게 되면 채무가 없어 지니까 신용 평점이 오를 거 아니에요.
피해자,네
사기범,"그럼 이 상품이 나갈 수가 있으니까. 그렇게 그러면 팔 백 정도 맞추시라고요. 못 믿고 진행을 못하시겠습니까? 저는 가장 쉬운 방법은 말씀을 드리는 건데 나 도저히 본인께서 못하겠다라고 하시면 그 방식으로 팔백점 이상을 맞추세요. 그럼 대출나가니까요. 저는 이 대출만 내보내면됩니다. 다른게 중요한게 아니에요. 어떻게 팔 백 점을 맞출 수 있게 해보세요, 그러시면요. 개인적으로 힘을 쓰시던지 해서요. 많이 부족한것도 아니고 사십점만 부족한데. 800점을 맞춰주세요. 그러시면 요즘 따로 추가적으로 진행 안 해도 나가니까요."
피해자,아니 지금 돈 빌릴데 없어요.
사기범,그러면 어떻게 합니까 이거를요. 그니까 요청하는 대로 진행을 해주세요.
피해자,안되요 지금.
피해자,너무.. 이거 너무 멀리 갔어요. 이거는 안되요 저도 제가 지금까지 살아가면서 그렇게 주위에 돈 빌리고 아니고 또 급하게 하면 돈 빌릴데 없어요.
사기범,아니 그럼 제가 안내한대로 진행을 하세요.
피해자,그냥 취소해주세요. 지점이랑 이름 알려주세요 저한테.
사기범,저는 엔 에이 에이치케이 대출 상담사 이정은 매니저구요
피해자,네
사기범,예 nhp 소속이에요. 대출 법인 소속이요. 인터넷에서 nhp 검색하면 나옵니다.
피해자,네
사기범,네. 일단 제 소속은 그렇구요.
피해자,네
사기범,지금 소속이 중요한게 아니라 뭐 그거 확인해보면 당연히 확인되는 건데. 제 입장에서는 이게 일반 대출 건도 아니고 특별히 심사 건으로 들어간 거라면 이게 대출 나가야 되는 겁니다. 제 상황 에서는요.
피해자,어휴 제가 진짜 못 하겠어요. 더 이상은.
사기범,제 입장에서 이게 진행이 돼야 되는데요. 우리 입장이 좀 다르긴 하지만요. 아니 뭐 손해 보시는 것도 없고 문제되는 것도 없는데 이거를 왜 진행을 안 하시겠다는 건지.
피해자,아니요. 너무 어려워요 대출 받는게. 안하고 싶은데.
사기범,뭐 어떤게 그렇게 어려우세요?
피해자,"추가 대출 건은 위험 부담 때문에 못하겠고. 예, 돈 빌리는 것도 일 이십만원도 아니고 백만원도 작은 돈 아니거든요."
사기범,아니지 않습니까
피해자,아니죠. 전화 못 하죠 대출 건도 많은데. 진짜 계속 안 돼요
사기범,"아니, 이 삼일 정도면 저희 농협 대출이 나가지 않습니까. 800점 이상만 채우면 일단은 이거 금액이 나가니까. 어차피 이거 받으시면은 뭐 카드론이나 신애 저축 은행 그거 대환 하실려고 하셨던 거 아니에요?"
피해자,네 맞아요.
사기범,아니 이제 친구한테 빌려가지고 미리한다고 생각하면 되죠. 저희 농협 대출 나가는 거 가지고 친구분한테 빌렸던거 갚아 주면 되는 거니까요. 제가 뭐 다 잘못된 점이 있습니까? 제가 드린 말씀이?
피해자,저는 다른거 다 필요없고 캔슬 좀 부탁 드릴게요.
사기범,제 입장에서 그러면은 그게 안 된다니까요? 강제 채권 상환 진행하겠다고 지금 저 코드 걸고 본사 쪽으로 보고서 다 들어가 있는 상태인데 이게 중간에 취소되게 되면 제가 페널티를 받습니다.
피해자,"그게 한번에 잘 될줄 알았는데, 아니잖아요."
사기범,그렇다고 그거를 고객님께서 보상해 줄 것도 아니지 않습니까.
피해자,업무적인거 그걸 고객한테 넘기는게 어디있습니까?
사기범,"그게 말이 안 되는 거고요. 그 당연히 저도 뭐 내가 어제 넘겼으니까. 개인적으로 평점을 채우시던, 아니면 제가 안내해드리는 방법으로 채우시든 800점 이상만 맞춰서 이게 나가게끔 하는거죠. 이거 나가면 좋으신거 아닙니까 본인도요? 고금리 저금리로 바꾸시는 건데요. 금리가 십프로만 차이나도 이제 어? 이천만원이면 십프로만 차이나도 일년에 이백만원 인데요."
피해자,지금 너무 먼 길을 왔다고요. 저 안할려고요.
사기범,어떤 먼 길을 왔는데요?
피해자,대출 받는거 자체도 지금 한번 고생했는데 대출을 또 받으라고 그냥 그럴바에 저는 힘들어서 안할려고요.
사기범,그 애초에 안하셨어야지 애초에. 일을 다 벌려놓고서 발뺌을 발뺌밖에 발뺌하시는 거잖아요.
피해자,아니 너무 힘들게 만들자나요. 대출 받는게.
사기범,하 좀 빠르게 좀 진행하셨으면 이미 다 수령하시고서 마무리가 되셨을 건데 제가 지난주부터 좀 빠르게 좀 처리해달라고 하니까 계속 처리 안 하셔가지고 딜레이가 생긴 거 아닙니까. 처리만 잘 됬으면은 오늘 이미 나가가지고 다 이제 수령하시고 끝났을 텐데 이게 참. 안 그렇습니까?
피해자,...
사기범,아 제가 지난주에 안내드렸었잖아요. 여기 리드코프 전화하셔가지고 진행하시라고요.
사기범,그럼 개인적으로 융통을 하세요.
피해자,아니요 이제 모든 대출을 안 할려고요.
사기범,저도 지금 상황에서는 쉽게 취소 버튼 못 눌러드립니다.
피해자,어 어느 지역이죠 지점명하고.
피해자,예 제가 한번 방문하거나 따로 알아 볼께요.
사기범,아 방문하셔도 상관 없는데요.
피해자,근데 제가 얼핏 듣기로 이정은 매니저가 없다고 하던데요 제가 잘 못 들었는지.
사기범,제가 어디 없습니까.
피해자,저번에 그런 분이 없다 하더라고요
사기범,아니 저는 사대보험 적용되는 정직원이 아니잖습니까. 보험 설계사나 자동차 딜러 같은 위촉 계약직 영업 사원인데 은행 은행에다가 물어 보시면 안되죠. 생각해 보십시오. 고객님 현대 자동차 딜러를 현대 자동차 본사에 전화해가지고 이 직원 있냐고 물어 보면 그게 확인이 됩니까? 위촉 계약직은 소속 자체가 다른데요. 법인 자체가 틀리고요. 아이고 참 몰라도 너무 모르시네.
피해자,네 저는 잘 모르겠어요. 사기범 ; 네 일단은 방문하시고 뭐 상관 없으신데요. 팔 백 점 이상 맞출 수 있는 방법을 찾아 보세요.
피해자,네
사기범,어쨌든 이거 고객님 믿고 진행을 해드린 거니까 네 일단은 방법을 한번 찾아 보세요. 제가 말씀드린대로 융통하시든지 어떻게 하시든지 해서요.
피해자,네
사기범,아니면 부모님한테 잠깐 해달라고 좀 잠깐 한 이삼일 정도 급하게 뭐 상환하고 대환 할라고 진행하는 건데 이게 좀 아 채무가 많아가지고 대환이 바로 안 돼서 좀 상환을 먼저 해야 될 거 같다라고 말씀하신 다음에 잠깐 한천만원 정도 해가지고 카드론이든 저축 은행에 잠깐 먼저 상환하면 되잖아요. 그 다음에 저희 농협 자금 나오면 그거 가지고 드리면 되는 거니까요. 어차피 갖고 어차피 상환할려고 하는데 순서가 자꾸 바뀌는 거잖습니까.
피해자,네
사기범,방법을 찾아 보세요. 일단 팔백점 넘길 수 있는 방법이요
피해자,네
사기범,예
