Role,Dialogue
사기범,네 네.
피해자,근데 그러면은 이거를 신청... 금리가 어느 정도 되는지를 보고...
사기범,"아 그럼 고객님. 그러시면 네 네. 그러시면 고객님 제가 가상 한도 조회 도와드릴게요. 간단하게 몇 가지만 여쭤보고, 고객님 성함이 어떻게 되시나요?"
피해자,(삐-) 요
사기범,(삐-) 고객님 맞으세요?
피해자,네
사기범,생년 월 일이 어떻게 되시나요?
피해자,(삐-) 요
사기범,네 고객님 종사하고 계신 직업은 어떻게 되세요?
피해자,없어요
사기범,아 없으시구요 고객님 그러시면 음... 혹시 소득 같은 부분은 있으신가요?
피해자,저는 없어요.
사기범,아 전혀 없으시고요.
피해자,네
사기범,고객님 신용 카드 사용하시나요?
피해자,아니요
사기범,사용 안하시고요.
피해자,네
사기범,고객님 그러시면 주거 형태가 자가세요? 전세세요? 월세세요?
피해자,자가요
사기범,본인명의신가요?
피해자,네
사기범,아파트신가요
피해자,예
사기범,어디 지역에 있는 아파트신가요?
피해자,(삐-)요
사기범,(삐-) 지역에 있는. 고객님 혹시 동까지 말씀을 해주실 수 있으신가요?
피해자,(삐-) (삐-)
사기범,무슨 아파튼가요? 고객님.
피해자,(삐-) (삐-) 네
사기범,(삐-) 아파트 맞으세요?
피해자,네
사기범,본인 명의시구요?
피해자,네
사기범,네 고객님 가상 한도 조회 도와드릴 텐데 잠시만 기다려주세요.
피해자,네
사기범,네
피해자,여보세요
사기범,네 고객님 가상 한도 조회 나오셨는데요 고객님 말씀해 말씀해 주신 정보 토대로 산출이 되신 가상 한도는 1800만 원에 연 금리 4.3%로 산출되셨어요
피해자,음... 네
사기범,이 부분은 어디까지나 가상한도이기 때문에요. 고객님 신용도에 전혀 영향이 없는 가상한도이기 때문에 최종적으로 승인 처리 나오시게 되시면 한도 하고 금리는 변동이 될 수가 있다는 점 인지를 부탁드리구요 고객님. 제가 이렇게 심사과로 서류 접수 한번 도와드려 볼까요?
피해자,근데 그거 심사만 받고 그거를 다시 받아야 되는거에요?
사기범,고객님 어떤 대출이시든간에 심사는 받아 보셔야 된다는 거 알고 계신가요?
피해자,아니요
사기범,아 고객님 심사 같은 경우에는 고객님 이제 서류상 저희가 평가를 해서 승인 부결 처리가 나오시게 되시는데요.
피해자,네.
사기범,네 네. 기본적으로 어느 신용 대출이시던 간에 심사는 무조건 하셔야 되는 부분이시구요. 고객님 당연하죠.
피해자,심사를 안 하겠다는게 아니구요. 안하겠다는게 아니고.
사기범,네 네.
피해자,심사를 받고 제가 금리랑 한도랑 그걸 다시 그래야 정확히 알 수 있다고 하니까
사기범,아 네. 그 부분은 맞습니다
피해자,심사 받고 나서 제가 다시 이거를...
사기범,진행하실건지...
피해자,네 결정을 그 때 해도 되는거에요?
사기범,네. 그때하셔도 됩니다. 고객님. 그러시면 심사과로 제가 서류 접수 한번 도와드려 볼까요?
피해자,네 지금 어떻게 차이가 좀 많이 나나요?
사기범,아니요 고객님 그렇게 막 뭐 엄청나게 보통 한 20% 감가율을 보시면 됩니다 고객님. 한도가...
피해자,한도가 높아서 하하하
사기범,아 네 네. 이십프로 정도 되시고요
피해자,한도는 이게 제가... 왜 낮은거에요?
사기범,아 한도같은 부분은 고객님께서 소득 증빙이 전혀 안되시기 때문에요
피해자,네
사기범,아 원래 기존 같은 경우 에는 대출이 아에 안 되세요. 고객님 어디까지나 신용 대출이라는 거는 고객님의 소득 정보나 뭐 자가 형태 신용 카드를 사용하시는지 고객님의 신용 등급에 따라 적용이 되시는 건데
피해자,네
사기범,"고객님께서 소득이 없다고 하시면은 은행 입장에서는 고객님께서 대출을 내어 드렸을 때, 고객님께서 변제하실 수 없다는 것 밖에 확인이 안되잖아요. 고객님 서류상으로는..."
피해자,근데 이게 저기 제가 전화를 받았잖아요.
사기범,네네 고객님
피해자,아무나 이렇게 받아도 되는거에요?
사기범,"아니요 고객님 전화 같은 부분도 저희가 드린 게 아니구요. 저희 은행에서 드린 게 아니고, 국민 행복 기금이라는 정부 단체가 있어요. 고객님"
피해자,네
사기범,"네 국민 행복 기금이라는 단체에서 뭘 하냐면 서민 지원 그리고 개인 회생, 파산, 개인 면책. 이런 부분을 담당해요. 그리고 고객님께서 뭐 고객님들께서 먼저 서민 분들께서 굉장히 연체가 많으신 분들 있잖아요"
피해자,네
사기범,그러면 정부에서 지원을 해서 대환을 해주는 업무를 하기 때문에요. 고객님. 네 네 그리고 지금 나온 상품 같은 경우 에는 국민 행복 그런 국민 행복 기금에서 지원을 하고 있는 상품이구요. 고객님
피해자,음 근데 그게 제가 대출을 하나 더 지금 이용 하고 있거든요
사기범,어떤거 하고 계신가요?
피해자,그 한국주택공사 디딤돌
사기범,네 네
피해자,네 그거를 이용하고있는데
사기범,네 네.
피해자,그거랑 관계가 있나요?
사기범,디딤돌 얼마나 남으셨어요? 지금?
피해자,인제 새로 시작했어요.
사기범,아 그러시면 어느정도 남으셨어요? 금액이요. 고객님.
피해자,아 금액이요?
사기범,네 네.
피해자,금액이 1억인가? 그 정도 되거든요?
사기범,1억 정도 잡혀 있으시다고요?
피해자,네 네.
사기범,잠시만요 고객님 아파트 시세가 어느 정도 되시는지 알고 계신가요?
피해자,시세는 정확히 안 나와서
사기범,그러신가요? 고객님
피해자,네 네.
사기범,잠시만요. 그러시면 고객님 제가 말씀을 드리는 것보다는 확실하게 심사과로 접수를 해서 상담을 받아 보시는 편이 궁금증이 더 빨리 회수가 되실 거 같으세요. 저 같은 경우에도 고객님한테 뭐 정확하게 말씀은 드릴 수가 없으니까요 고객님 .
피해자,아니 그 직업이 있어야되고 하는거면...
사기범,아 고객님 그러시면 제가 말씀을 드린 거는 자가 형태 주거 형태를 여쭤본 거는 주거가 자가가 있으시면 특히 아파트의 경우 굉장히 오래 받으세요. 그래서 실제로 승인 사례가 있으시거든요
피해자,그냥 그거 말고 배우자를 통해서... 그게 나은가 싶어서
사기범,아 배우자분 통해서 진행을 하신다고요.
피해자,네
사기범,음 그 부분도 괜찮으시고요 고객님. 배우자 분이 진행을 하신다고 하시면 뭐 거의 승인 처리 나오시니까요.
피해자,음 그러면은 그거를 어떻게 연락을 해야 되나요? 어디로...
사기범,이 번호로 연락 주시면 되시구요. 김연우 대리 찾아 주시면 됩니다. 제 이름이 김연우거든요. 고객님
피해자,네 알겠습니다
사기범,감사합니다
피해자,네
