Role,Dialogue
피해자,집사람이 전화하니까 전화는 안내 전화를 받아 가지고 그렇죠.
사기범,아 이거는요
피해자,네
사기범,제가 고객님이 대출 신청서 하신다고 해가지고 제가 이거는 고객님 등록을 해놔서 바로 그 담당자 직통으로 연결이 되시는 거예요. 고객님.
피해자,그래요?
사기범,예
피해자,아 알겠습니다. 불안해가지고.
피해자,여보세요?
사기범,네
피해자,안녕하세요
사기범,네
피해자,제가 보증 보험에다 전화를 해보니까
사기범,예 예
피해자,통신 사실이 없다고 그러던데
사기범,통신 사실이 없다니요. 고객님. 제가 이걸 받았는데
피해자,"보증 보험 통신 사실이 없다고, 사실 이게 우리 처음인데"
사기범,예
피해자,사실 불안해가지고. 보이스 피싱도 많고 이러니까
사기범,예 예.
피해자,그래서 제가 보증 보험에 전화를 했어요
사기범,"예 예. 그게 본인이 아니면요. 말을 안 해줘요. 보증 보험에서는. 개인 정보, 이거 개인 정보인데요."
피해자,보증금을 안 받는다 그러든데
사기범,"원래 안 받으시는 건데 이게 지금 대출을 받으시려는 거잖아요. 그렇기 때문에 그쪽에서 긴급으로 지금 공문을 끊어 준 거고요. 고객님 보증 보험에서도 제가 말씀드렸듯이 뭐 1억, 1억 5천까지도 받는 분이 계시는데"
피해자,예 근데 이름이 은행도 다 다르게 보내고 보내라 하고
사기범,그거는 보증 보험에서 관리하는 계좌가 많잖아요
피해자,네
사기범,저희 롯데 캐피탈 한 군데만 하는 게 아니고
피해자,예
사기범,"뭐 SBI저축은행, 친애저축은행, 태강, 금융사가 고객님 한 200개가 넘어요"
피해자,예
사기범,대부까지 다 포함하면은 그러면은
피해자,그럼 롯데캐피탈 직원이세요? 전화받는 사람이.
사기범,아 저는 직원이죠.
피해자,아 롯데캐피탈
사기범,예 예
피해자,"음... 이름이, 성함이 어떻게 되세요?"
사기범,저는 박철웅 팀장이고요
피해자,이거 좀 웃기는 얘긴데 그죠 제가
사기범,예 예
피해자,그래도 워낙 요즘 그거 해서 사실 국가도 못 믿는 세상이라 참 그러네요.
사기범,그렇죠. 근데 지금 어차피 대출 수령은요 고객님
피해자,예
사기범,"지금 5시 한 10분, 20분이시면 되세요 고객님"
피해자,네. 왜 그리 늦게 합니까 원래 은행 시간이 4시 정도 되잖아요.
사기범,지금 최종 승인은 한번 더 해야 돼요. 최종 승인은 그리고 고객님께서 처음에는 뭐 2000만 원 신청했다가 3000만 원 올라갔다가 지금 갑자기 1억으로 올라가신 거잖아요.
피해자,네 네.
사기범,그래서 심사를 한번 더 해야 돼요. 1억이란 돈이 작은 돈이 아니잖아요.
피해자,"예 그럼 여기 그 옆에도 마찬가지고 갚을 능력되는지 뭐 그 좀 그거 때문에 이 말하는데, 주민번호도 묻고 이런다니까 아무래도, 제 전화번호도 물으셨잖아요."
사기범,예 예. 왜냐면 어느 분인지 알아야 되잖아요
피해자,예?
사기범,자금을 고객님이 보내셨잖아요
피해자,네 네.
사기범,그러니까 제가 확인한 거죠.
피해자,그러시구나
사기범,예 예
피해자,알겠습니다
사기범,알겠습니다. 걱정 마세요. 지금 승인 나셨는데 뭐 괜히 또 걱정하시다가
피해자,아니 그 롯데 캐피탈에 박철웅씨가 계시는지 안 계시는지 확인할라면 어떻게 해야됩니까
사기범,롯데 캐피탈로 본사에 전화하시면 되죠? 고객님께서 본사에 전화해 가지고 제가 근무하는지 안 근무하는지 확인하시면 되죠?
피해자,그래요. 당신 몇 번인지 아나? 몇 번이에요? 아 나온다. 검색하면.
사기범,검색하면 나오시잖아요
피해자,네 네. 몇번이죠
사기범,저희 본사는요. 1577-7700이에요
피해자,네
사기범,예
피해자,네
사기범,맞죠. 고객님. 네이버에 검색하시면 1577-7700. 1577-4400. 2개가 있어요 대표 번호가.
피해자,제가 보이스 피싱으로 신고할 뻔했어요. 하하하.
사기범,네?
피해자,보이스 피싱으로 신고할 뻔 했다고요.
사기범,신고하실 뻔 했다고요?
피해자,예
사기범,왜 신고를 하세요? 고객님
피해자,아니 너무 이상하다 싶어서
사기범,예?
피해자,아니에요 아니에요
사기범,아 이게 혹시 의심이 되셔가지고 의심될 게 뭐가 있어요 고객님
피해자,음 알겠습니다
사기범,걱정말고 고객님.
피해자,네
사기범,자금 나가시니깐요. 잠시만 기다려주시면 되세요.
피해자,네
사기범,알겠습니다
피해자,알았습니다
피해자,아 예 저 (삐-)라는 사람인데요
사기범,예
피해자,롯데 캐피달 담당? 대출하는 것 때문에 아까 했는데요
사기범,예 예
피해자,어 아까 그 담당자분이신가요?
사기범,아 아닙니다
피해자,아 그러면 제가 그 그거 저 뭐야 그냥 보증 보험에다가 롯데 캐피탈 쪽으로 발급됬는가 싶어서요
사기범,고객님 성함이 어떻게 되시죠?
피해자,(삐-)입니다.
사기범,(삐-)요. 지금 1억짜리 하나 끊어가셨는데요
피해자,아 그래요?
사기범,예 예
피해자,아 그러면 롯데 캐피탈에서 끊어갔나요?
사기범,아닙니다. 저희 쪽에서 발급해서 제가 롯데 캐피탈로 발송해 드렸습니다.
피해자,아 그래요.
사기범,예 예
피해자,아 예. 알겠습니다
사기범,알겠습니다.
사기범,롯데 캐피탈 담당자구요
피해자,예
사기범,제가 지금 그 서류를 발급받아서 제가 심사팀 다시 올라갈 거예요
피해자,예
사기범,1억에 대한 금리 제가 아까 4%라 말씀 드렸죠.
피해자,네
사기범,"자율 상환으로 이자만 납부하실 경우에는 333,333원 나오세요 고객님"
피해자,예
사기범,"그리고 원리금 균등 분할은 1,841,652원"
피해자,네
사기범,5년 약정 똑같구요
피해자,네
사기범,네 지금도 똑같이 고객님. 음 이거 자율 상환을 이자만 납부하실 거죠.
피해자,네
사기범,예 알겠습니다. 제가 이렇게 진행 도움 드리구요.
피해자,네
사기범,제가 이거 준비해서 다시 한번 제가 이거 1억에 대한 녹취를 아까 해야 된다고 말씀 드렸잖아요
피해자,네
사기범,예 제가 이거 서류 좀 집어넣고 다시 한번 제가 고객님 전화 드릴게요
피해자,네
사기범,예 알겠습니다
피해자,하나 죄송하지만 잠깐 그게... 아... 예 알겠습니다
사기범,아니 말씀 하세요. 고객님
피해자,아니 이게 이런 경우가 처음이라서
사기범,아 보증 보험에서 끊는 게 처음이세요?
피해자,네 네 보증 보험에서 우리는 그 이제 왜 보험같은데 이렇게 하면 돈 얼마 내라고 하잖아요
사기범,예
피해자,근데 이제 이렇게 돈을 많이 내는 거는 사실은 처음이라서 이게 좀 왜 그런건가 좀
사기범,아
피해자,다른 뭐가 나중에 또 있는가 싶어 가지고
사기범,고객님 고객님이 보증 보험에 전화하셨죠.
피해자,네 네
사기범,그쪽에서 돈 안 돌려준다고 하던가요 혹시
피해자,아니 돌려준다 그래요
사기범,돌려주잖아요 고객님
피해자,예
사기범,당연히 돌려줄 거고 이거 서울 보증 보험은 국가기관이잖아요
피해자,저는 왜 받는지를 근데 내가 전화를 하면은 자꾸 그 그 사람만 받아 가지고
사기범,아 아 그게 고객님 직통 번호잖아요. 그러니까 그 사람만 받죠.
피해자,직통 번호 아니던데요? 7000번이던데.
사기범,7000번?
피해자,예 1670-7000
사기범,어 아 아 그러세요
피해자,예
사기범,"아마 지금 담당자가 있는데 그 사람 옆으로, 저도 고객님 아시잖아요. 저도 번호 있는데 저희도 전화 오시면은 다른 분이 자꾸 받으시잖아요."
피해자,네
사기범,돌아 가면서 받아요 고객님 전화는.
피해자,근데 그 사람들이 보증 회사가 큰 회사일건데 제 전화는 딱딱 받고 그렇지?
사기범,어 아니신데 아마 다른 제가 고객님 오늘 보증금이 진행하면 제가 세 분과 통화했어요 고객님 때문에
피해자,예
사기범,예 세 분과 통화했는데 저도 어떻게 고객님도 한 세 분과 통화하실 거 같으신데
피해자,걱정이 되가지고요
사기범,걱정되실 거 없습니다 고객님
피해자,네 일단 알겠습니다
사기범,예. 고객님 다시 전화드릴게요
피해자,예
사기범,예
피해자,예
사기범,고객님 그 사모님한테 이체하실 때 어떻게 하라고 이체하라고 하셨어요? 어떤 목적으로?
피해자,내일 오전에 보증 보험에다가 넣어 달라고 얘기했죠.
사기범,아 그러세요
피해자,예
사기범,왜냐면은 이게 오늘 이체를 많으시잖아요. 한 번 하신 것도 아니고
피해자,예
사기범,많으신 경우에는 이게 은행권에서 모니터링이 돼요
피해자,모니터링되봐야 뭐 얼마나 되겠어요
사기범,모니터링되는데 이제 그쪽에서 그러죠. 왜 자꾸 이 금액을 왜 자꾸 이렇게 이체를 하느냐. 뭐 그런 식으로 지금 되거든요? 그래 가지고 그 사모님 휴대폰 번호 하나만 좀 불러 주실래요?
피해자,왜요?
사기범,아 만약에 금융 감독원에 요청을 할 수도 있어요. 이쪽에서 만약에. 그 사모님 휴대폰 번호 뒷 번호 뭐에요?
피해자,(삐-)
사기범,(삐-)요?
피해자,예
사기범,아 그러세요. 아니 이 1금융이기 때문에
피해자,예
사기범,그쪽에서 왜 자꾸 돈을 이체하는지
피해자,예
사기범,확인 전화가 올 수도 있어요
피해자,아니 집사람 돈 여기저기 자주 보내가지고 괜찮습니다
사기범,아 그러세요
피해자,예
사기범,아 뭐 사모님도 사업하시는 분이세요
피해자,"사업은 안 하고, 제가 이쪽 저쪽으로 보내라고 많이 그랬기 때문에"
사기범,예 예
피해자,아 그러시면 은행권에 전화 갈 리가 없으시고요
사기범,예 예
피해자,알겠습니다
사기범,예
피해자,예
사기범,...라고 하셔가지고 전화드렸어요
피해자,지금 돈 입금시켜 갖고 저 저 거기다가 전화해 놨거든요 입금시켰다고요
사기범,아 그러셨어요. 고객님 안하셔도 되신다니까 제가 해도 된다 했잖아요
피해자,아 그래요
사기범,예
피해자,아 예 전화하니까 진행한다네요
사기범,예 예 아마 그래서 지금 최대 한도로 해 가지고 1억까지 그쪽에서 그 서준다고 하죠? 고객님.
피해자,예
사기범,예 예 그러니깐요. 한번 받을 때 아마 4%대면은 잘 나오시는 거예요
피해자,그래서 이왕 뭐 이제 1금융에서 할려고 했던 부분인데 이제 되니까
사기범,예
피해자,그런데 이게 이게 그러면 이게 저쪽에서 그거 뭡니까 오늘 돈 보낸 거 2000만 원이잖아요
사기범,그렇죠. 그렇죠.
피해자,이거 하고
사기범,저희 쪽에서 1억이랑
피해자,이렇게 나오는 건가요?
사기범,"그렇죠. 저희 쪽에서 먼저 자금이 나가시는 거구요. 저희가 이제 자금을 통보 인제 송금했다고 통보를 해요. 대출이 원활하게 진행됬다고, 근데 그쪽에서 이제 확인하고 이제 그쪽에서도 송금을 하는 거구요"
피해자,아 그 자기네들이 수수료 떼고요
사기범,그렇죠 그렇죠
피해자,아 예 알겠습니다
사기범,예
피해자,그러면 제가 자금이 언제 정도 나오나요
사기범,지금 제가 떴으니까 이거 완납 인제 이거 보증서가 저한테 들어와야 되잖아요
피해자,예
사기범,지금 아마 1억 짜리를 아마 지금 준비하고 있을 거예요
피해자,예
사기범,그러면은 제가 보기에는 이게 저희 쪽으로 한 4시에 들어올 거 같애요. 예상 시간은. 4시에 들어오면 제가 이거 가지고 심사팀에 올라가면은 4시 반. 5시. 늦어도 5시죠. 고객님
피해자,네 알겠습니다
사기범,예
피해자,수고하세요
사기범,예 알겠습니다
