Role,Dialogue
사기범,아 지금 처리는 다 완료되셨구요. 지금 근데 제가 제가 말씀 드리고 싶은 거는 이제 오늘 시간이 납부 처리 시간이 조금 늦어지시다 보니까 제가 저희 쪽에서 자금 내어 드리는데 있어서 이제 월요일 오전에 저 출근하자마자 고객님 자금 송금해드릴거구요. 계약서 체결 월요일날 하실거고요. 지금 고객님께서..
피해자,지금 잠깐 내가 하나 물어볼거는 지금 그쪽에 전화 받는 곳이 지금 어디라 했습니까?
사기범,NH 농협 고객 관리부서요
피해자,NH 농협
사기범,고객 관리 부서. 고객님 지금 뭐 자금 저희 쪽 자금 받아 가실 때 계좌로 받아 가실 거예요?
피해자,그렇지 지금
사기범,일단 계좌 계좌 설정 좀 도와드릴게요. 어디 어디 은행 사용하고 계세요?
피해자,내가 농협이지
사기범,농협 계좌 번호 한번만 말씀해 주시겠어요
피해자,OOOOOOO 아니 이랬는데 내가 정리를... 이랬는데 내가 마음이 내가 안정이 안되니까
사기범,지금 저희가 자금 송금해드릴려고 계좌 확인 드리는 거예요 고객님
피해자,OOOOOOO 내... 그... 내... 내 삼개월 거래 내역에서 들어가면 그거죠?
사기범,네 거래 내역서예요. 고객님 개인 정보 보호법 때문에 개인 정보 보호법 때문에 이제 고객님 계좌 번호가 거래 내역서에 다 안 찍혀서 들어오세요. 몇 글자 블라인드 처리가 돼서 들어오신다고요. 잠시 만요. 고객님 너무 걱정 안하셔도 돼요.
피해자,아니 내가 지금 ... 마음이 지금 막 지금 대출 받아가지고 빛 내가지고 지금 하고 있는 입장에서 돈이...
사기범,고객님 지금 계좌 번호요. OOOOOO 이거 맞으시죠.
피해자,네
사기범,네 저희한테 보내주셨던 이 계좌로 이제 저희 쪽 자금 삼천만원씩 송금해드리면 되는 거구요
피해자,근데 지금 삼천만원이 되가지고 유효기간이 몇 년 만기입니까?
사기범,유효기간 그거 계좌 그 계약서 체결하실 때 그 선택하실 건데요 이제 최장 기간이 오년까지 설정이 가능하세요
피해자,"오년까지 되고, 돈이 되면 일부 변제도 되고?"
사기범,그렇죠. 일부 변제도 가능하시고 이제 삼개월 이상 납부하셨을 때 중도 상환 수수료 발생이 안 되시거든요
피해자,예
사기범,예 삼개월 정도 사용하시다가요. 자금 융통되시면은 이제 바로 전부 완납 처리하셔도 되시는 거구요.
피해자,그러면 매월 그 이자가 매월 들어 간다 그랬지?
사기범,네 근데 뭐 그 부분에 대해서도 고객님께서 뭐 매달 이자만 납부하시는 방식으로 선택을 하시겠어요 아니면 원금 이자같이 납부하시겠습니까?
피해자,이자만 먼저 일단은 납부하고 원금이 되면 원금은 내가 큰돈을 갚으면 되고 그렇게 생각하고 있지.
사기범,네 일단은 그러시면은 오년 거치하시고 원금 만기 일시 상환이라고 해서 이지만 매달 납부하시는 거세요
피해자,네
사기범,네 이자만 매달 구만 오천원 정도
피해자,아니 삼천만원 입금하면 구만 오천원인가?
사기범,네 이자만 발생하시면
피해자,그렇지
사기범,네네네
피해자,이자만 구만 오천원. 삼천만원.
사기범,"오년, 오년으로 약정을 잡으셔서 아마 좀 이자가 좀 덜 받으시는 거 같은데 어차피 이자만 납부하실 거라고 하신다면 뭐 삼년도 괜찮으신 거 같아요 제가 봤을때는"
피해자,넉넉하게 해놓자 이말이야 내가 하는말은
사기범,아 넉넉.. 아
피해자,혹시나 어떻게 될지 모르니까 그 안에 있으면 상환 하면 되는거고
사기범,네네 그렇죠.
피해자,그러니까
사기범,음 그러시면 일단 오 년으로 저희가 이제 최장 기간이 오년이신데요. 이제 고객님께서 한 일년 정도 연체 없이 납부 잘 하게 되시 면은 이제 대출 기간 연장 신청 가능하시거든요
피해자,네
사기범,근데 그렇게 최장 십년까지도 연장 가능하시니까요. 이 부분은 뭐 고객님께서 여유롭게 생각을 하셔도 되시고요. 원금 만기 시 상환은 이제 맞으신 거죠. 납부하시는 게 마음이 좀 더 나으신 거죠.
피해자,네
사기범,네 네 이자만 납부하시는 걸로 제가 계약 체결해드릴게요
피해자,네
사기범,일단은 이제 계좌 설정 완료되셨구요. 월요일날 자금 나가실 때 지금 아까 확인해 주신 번호로 이제 확인해 주신 계좌 번호로 자금 나가실 거구요. 어 일단은
피해자,계약서 체결은 어떻게 하는거고? 팩스를... 내가 여기서 팩스를 넣어주면 되나
사기범,그렇죠. 고객님께서 자필로 작성하셔서 보내주셔야 되세요.
피해자,그러면 지금이라도 그 그 계약서를 넣어라 팩스로
사기범,네 그러시면 팩스 번호 한번 알려주시겠어요
피해자,OOOOOOO
사기범,네 이쪽으로 이제 계약서 한장 보내드릴게요
피해자,그럼 이거를 내가 바로 해가지고 응 오늘 중으로 내가 이거를 넣으면 그 돈이 입금 안되나?
사기범,오늘 중으로 5시 이전까지 처리가 다 가능하셔야 되는데 고객님 가능하시겠어요? 지금 십오 분 정도 남으신거자나요.
피해자,아이고 자꾸 내가 마음이 이게 안정이 안된다
사기범,아 고객님 걱정하지 마시고 제가 지금 다 자금 받을 수. 고객님께서 잘못되시면 저도 큰일 나요 고객님. 제가 근데 다 이제 메뉴얼대로 진행 도와드리는 거고 제가 이제 고객님 문제 안 생기시도록 제가 계속 이렇게 계속해 케어 해 드리는 거잖아요. 그냥 걱정 안하셔도 되세요 고객님.
피해자,그럼 일단 그러면 계약서를 일단 하나 먼저 넣어주세요.
사기범,네 계약서 보내드리고 다시 한번 좀 전화를 드릴게요
피해자,응
사기범,네 알겠습니다. 감사합니다.
