Role,Dialogue
피해자,다시금 신용을 살릴라고 하다가 보니까
사기범,그렇죠. 그렇죠.
피해자,1금융이 안 돼가지고 지금 이쪽에서는 된다 그래가지고 제가 한 건데
사기범,네 네 네 네.
피해자,이거 두 달 동안 한 일단 여기다 서고 제가 그럼 다시 씨티은행에 하는거에요?
사기범,그렇죠 정확하게 61일자에 고객님 들어가시는데요.
피해자,아니 그래서 여기서 오늘 만약에 1000만 원을 하고 두 달 있다가는 1000만 원밖에 안 되나요?
사기범,한도 오늘 받으신 만큼의 한도가 나가신다거든요. 고객님. 그렇기 때문에 한도는 저희가 뭐 고객님 굳이 고객님께서 나는 고객님이 한 1000만 원만 하시겠다 하시면 1000만 1000으로 이용을 하셔도 되고요
피해자,씨티은행에서도 1000만 원밖에 안된다고 해서
사기범,그렇죠. 고객님. 어차피 대환 상품은 고객님 한도를 높은 이자를 고객님 쓰시는 거를 그 금액 만큼 고객님 갈아타기를 하는...
피해자,일단 이거는 제가 그냥 물어 보는 건데요
사기범,네 네
피해자,이걸 쓰고서는 이제 씨티 은행에는 다시 인제 대환을 했어요
사기범,네 네
피해자,그럼 그 신용 등급 같은 건 어떻게 되나요
사기범,등급 상은 고객님 소비자 금융권 받았다고 고객님 1금융권에서 등급이 떨어지거나 그런 경우는 없으시고요 바로...
피해자,없고 아니 그냥 세 달 후에
사기범,예
피해자,이제 또 다시 1금융에서 내가 대출을 받았잖아요
사기범,네 네 고객님
피해자,근데 저 1금융권에서 대출 받고 다시 잘 갚고 그러면 등급이 올라가잖아요
사기범,당연히 이제 금융 거래를 하시거나 하시는 단계기 때문에 신용 평점이라든지 등급 상 상향이 되시는 거죠. 고객님. 근데 물론 거기서 연체가 들어가시면 떨어지시겠죠.
피해자,그건 당연한거고.
사기범,예 고객님
피해자,그럼 일단은 알겠습니다. 그럼 우선 해보죠.
사기범,알겠습니다. 그러면 이렇게 진행 들어가도록 하고요. 예 진행이라든지 접수 요청 부분은 저희 쪽에서 제가 다 진행을 할 거예요. 고객님. 근데 어차피 금융권에 접수를 했다고 무조건 입금이 아니시잖아요
피해자,아
사기범,본인 확인을 해주셔야 되거든요 고객님
피해자,예 예
사기범,그렇기 때문에 제가 고객님 심사 전화 받는 요령을 고객님 한 1분 정도만 설명 추가적으로 드리고 고객님 진행 접수 들어가실 건데요. 제가 접수를 하게 되면 본인 확인차 고객님께 연락이 들어가실 거예요. 고객님 몇가지 질문 들어가실 거거든요
피해자,네 네.
사기범,그러면은 뭐 집 주소라든지 직장 부분에 대해서 몇 가지 여쭤보실 거거든요 그럼 그냥 있는 그대로 말씀해 주시면 되시구요.
피해자,아
사기범,그리고 제 이름을 그 제 코드를 먼저 걸고 선접수가 들어가시기 때문에요. 담당이 고객님 하수진 팀장님 맞는지 물어보실거에요. 제 이름 알고계셔야돼요. 하수진
피해자,수진
사기범,예 수진 하수진
피해자,하 자 수 자 진
사기범,예 고객님 하수진 알고 계셔야 됩니다.
피해자,예
사기범,그리고 지금 말씀드릴 두 가지가 중요하신데요. 한도가 나오시면 고객님 기간 얼마 정도 사용하실 거예요. 이렇게 여쭤보실 거잖아요. 고객님
피해자,예
사기범,의무적인 말씀이시거든요. 그러면은 일단은 소비자 금융권은 중도 상환 수수료 없고 고객님 어차피 이자가 높기 때문에 굳이 원금 같이 들어갈 필요없어요. 고객님. 고객님께서 오늘 소비자금융권 입금을 다 받잖아요
피해자,네
사기범,받으시게 되면 소비자 금융권도 어떤 이득을 보고 자금을 주실 거잖아요. 고객님한테
피해자,예
사기범,근데 3회 차부터 오늘 입금 받고 나면 3회차부터 소비자 금융권은 직원이라든지 금융권 자체에서 고객님 이제 소득이 발생하시는데요. 고객님께서는 솔직히 두 달만 쓰고 갚아버리 목적이세요
피해자,그렇죠.
사기범,그러면 아무런 소득이 발생하지 않겠죠.
피해자,아
사기범,그러면 자금 바로 2개 걸리시거든요. 고객님 그렇기 때문에 기간 얼마 정도 사용하실 건지 이렇게 유도질문하시면
피해자,아
사기범,나는 그냥 이자만 납부하는 걸로 해서 기간을 그냥 최대한 길게 잡아 주세요. 이렇게 말씀 들어가시면 되세요. 고객님
피해자,예
사기범,근데 고객님 혹시라도 대환 상품 이용하고자 저희 쪽 금융권을 이용해서 며칠만 쓰고 갚아 버릴 목적 아니시냐고 직접적으로 여쭤볼 수 있거든요. 고객님
피해자,예
사기범,그런 거 있으시면 안된다고. 못 드린다고 이렇게 직접적으로 말씀하실 수 있어요. 고객님 그러면 그런 거 아니라고 나는 이자만 납부하는 걸로 해서 기간은 그냥 최대한 길게 잡아 주세요. 이렇게 말씀 들어 가시면 되고요
피해자,아
사기범,그리고 저희 쪽에서 대환을 하신다는 드리면은 코드를 따서 들어가시는데요. 본인이 직접 신청서 작성해서 진행해 주신 거 맞냐고 여쭤봐요. 고객님. 그러면 어 내가 자금 필요해서 내가 진행한 거 맞다라고 해주셔야지 고객님께서 진행하고 접수하고 신청서 작성하고 해주셔야 되는데 편의상 제가 대신 해드리잖아요. 담당이 대리 작성 대리접수란 말씀 절대 들어가시면 됩니다. 고객님. 그리고 한도는 왜 필요한지 여쭤보실 거예요. 고객님. 어 그러면 지금 현재 고객님께서 여기 LH 쪽은 임대 쪽이시죠.
피해자,맞습니다
사기범,아 임대 쪽이시고 그냥 어 그냥 그냥 그 생활 자금 가계 자금이 좀 필요하다 이렇게 말씀을...
피해자,네 네.
사기범,음 알겠습니다 그러면 고객님 제가 이렇게 진행 접수 들어가시고요. 일단은 한도를 비교하기 위해서 한 두 곳 정도는 동시 진행 들어가시는데요. 저하고 전화 끊고 나면 금융권 접수하게 되면 저희 쪽에서 인증을 했듯이 본인 신용 인증 번호 발송되실 거거든요. 고객님. 고거부터 한... 저하고 전화 끊고 나면 한 오 분 십분 안 쪽으로 인증 번호 발송되실 거니까
피해자,네
사기범,어 발송되시면 제가 전화드릴 테니까 저한테 말씀 좀 부탁드리고요 네
피해자,잠깐 이거 중도 상환되는 거죠.
사기범,중도 상환되시고
피해자,예
사기범,중도 상환 수수료 없어요 고객님
피해자,예 알겠습니다
사기범,네
