Role,Dialogue
사기범,제가 봤을 때는 그거는 정확하게 직장을 좀 들어가야 될 것 같은데 비용적으로는 뭐 그렇게 부담이 안되시는 거죠.
피해자,일단은 제가 이거를　제가 이거를 얼마를 제가 마이너스 통장 있는거를 그대로 살린 상태에서 마이너스 통장을 또 대출 받는 거 잖아요.
사기범,네네네
피해자,"만약에 여기서 받은걸로 마이너스를 상환해야 하는건 아니잖아요, 그죠?"
사기범,그렇죠.
피해자,그러면 될 것 같은데.
사기범,아 그럼 지금 마이너스 통장 사용 중 이신 게 있으시니깐요
피해자,예예
사기범,그러시면은 지금 제 생각에는 그 이렇게 하셔야 되는데 그렇게 되시면은 그 기간이 조금 걸리시잖아요. 이게 당장 유치가 돼도 그 적어도 한달 정도는 저희가 지켜보고 나서 평점이 오르는 거를 확인을 해야 돼요 고객님. 이렇게 되시면은 좀 시간이 오래 걸리시는데 시간적인 부분은 그럼 괜찮으시겠어요?
피해자,그럼 한달 후에 받을 수 있는 거에요 삼개월 지나고 받을 수 있는거에요?
사기범,한달 후에 저희 쪽에서 평점 올리면은 승인을 내드릴 수가 있는데 그 이제 고객님께선 그 해지할 수 있는 그 예금 해지할 수 있는 거는 삼개월 후부터 가능하신 거죠.
피해자,아 그러면 한달 후에는 그게 저기가 돼서 대출이 되는데
사기범,네네네
피해자,제가 해약할 수 있는건 삼개월이 지나야만 해약 할 수 있다
사기범,네 네 네 그럼 시간적으로는 어떻게 괜찮으시겠어요?
피해자,"근데 제가　만약에 오천을 받을 수 있다는 확실하게 된다 그러면 그게 가능한데, 그 삼천 대출이 마이너스 받자고 이 삼천을 거기다가 목돈을 마련하는건 비효율 적인거 같거든요."
사기범,그렇죠 그렇죠. 그래서 그 시간적으로 이게 좀 힘드신 비용적으로 뭐 가능하셔도 시간적으로나 이렇게 자금이 이게 유동성이 막혀버리면은 그 자금으로 뭐 고객님께서 감가상각을 해서 단가가 좀 떨어지잖아요. 금액대가 이제 뭐 이백을 못 보시는 거니까. 그래서 저희가 그런 부분을 좀 감안해서 그런 쪽을 저희가 이제 자사 지원 자금으로 좀 만들어 드리고 그 계약을 토대로 그냥 고객님 걸로 이전 처리를 해가지고 좀 저희가 빠르게 좀 처리를 해드릴 순 있거든요.
피해자,다시 말씀 해 주시겠어요? 지금..
사기범,"그니까, 이게 저희가 이제 그렇게 고객님께서 직접 하시면 비용이 든다는 단점도 있으시고 시간이 소요가 좀 많이 되시잖아요. 예 그래서 저희가 어차피 저희도 영업 부서다 보니까 승인을 빨리 빨리 내야 저희도 실적도 오르고 하는 거거든요 고객님. 그래서 그 예금 처리 자체를 저희 자사 지원 자금으로 저희 수납 담당자분들 그 여신 증권 설정된 공동 명의 그 계좌로 해가지고 고객님 지원 자금으로 그 내역을 저희가 만들어 드리고 그거를 이제 고객님 쪽으로 이전 처리해가지고 고객님 걸로 만들어서 승인이 나게끔 해드릴수는 있거든요."
피해자,"그러면 그쪽에서 공동 계좌로 해가지고, 어떻게 되는거죠?"
사기범,"공, 공동 계좌로 한다는 게 아니고요. 공동 계좌로 한다는 게 아니고요. 저희가 그 금액 자체를 고객님 그 두벌에 통장에다가 만들어 드린다는 거예요. 그 기록 자체를."
피해자,기록 자체를.
사기범,예 예 예
피해자,그러면은 거기에서 제가 그쪽에서
사기범,부담 고객님께서 부담하셔야 되고 그런 건 없구요.
피해자,그래요?
사기범,예 예
피해자,"아 제가 지금 백프로 이해를 못 한거 같은데. 지금 그쪽에서 뭘 해준다는, 내 통장 거래 계좌에다가 뭘 해준다는 건지"
사기범,"돈을 먼저 보내드린다는 거예요, 쉽게 설명을 드리면은"
피해자,제가 대출 원하는 마이너스 통장에 원하는 돈을 보내주신다는
사기범,"아니요, 아니요."
피해자,그러면은?
사기범,"그 저희 은행 직원분 명의로 해가지고 자금을 먼저 보내드리고요. 이거는 이제 그 채권을 먼저 보내드려요 고객님. 채권 금액 자체를 먼저 보내드리고 그거를 이제 고객님 채권으로 이제 서류상으로 고객님 채권으로 만들어서 이관 처리만 해가지고 고객님 계좌를 한번 타서 들어가는 거잖아요. 고객님 계좌에서 이제 이전 처리를 해서 고객님 명의에 이제 예치금으로 만들어 드리고 이제 고객님 같은 경우는 기존 거래 고객님이시지만 저희 은행 직원분 통해서 이렇게 빠르게 진행이 되시면은 어, 예치 그런 기간을 기다리실 필요가 없으시거든요."
피해자,그러면은 일단 그 직원 명의 돈에 돈이 이쪽으로 들어와서
사기범,네네
피해자,제 계좌를 통한다는 거잖아요
사기범,그렇죠.
피해자,그럼 돈이 들어온다는 얘기에요?
사기범,네 그럼요 고객님.
피해자,얼마가요?
사기범,어 제 생각에는 이천에서 삼천만원 정도 사이는 되죠 고객님.
피해자,이천에서 삼천의 돈이 들어오면은
사기범,네네
피해자,그러면은 그 들어오면 그 다음에는 어떻게 되는 건가요?
사기범,그거를 이제 고객님 쪽으로 그 고객님 명의로 채권을 이관 처리해가지고 이전 처리해서 고객님 명의로 변경 후에 예치가 되셨다는 부분으로 저희가 해서 그걸 토대로 이제 승인을 받아 드리는 거죠.
피해자,그　다음에 승인을 받고 나면 어떻게 되는 건가요? 제 통장으로 들어온 이 삼천을 다시
사기범,"아니요. 그거는 빠져나가는 돈이고요 고객님. 예치 처리만 하고 먼저 넣어 드렸다 빠져나가시는 돈이고, 어 그리고 이제 그 승인 나시면은 저희가 이제 발급 명령서랑 보내드리면 그거 가지고 새로 발급 받으시면 되는 거예요 고객님. 소요 시간은 약 한 길면 사일 정도 그 짧으면 이틀 정도 걸리실 거구요."
피해자,아 이제 내가 이제 이해했는지를 한번 얘기해볼 테니 맞는지 말씀 해 주시겠어요?
사기범,네 네 네
피해자,직원분 명의로 저기 제 계좌를 통해서 들어오는데 돈이 들어오는게 아니라 다른 그게 들어온다는 거죠? 이 삼천에 대한 이게
사기범,네네
피해자,들어왔다가 나가는 거 기록에 채권 뭐 매입을 했던 뭐든 명목은
사기범,그렇죠
피해자,이삼천 기록을 남긴다는 거죠
사기범,네 네 맞습니다.
피해자,그러니까 실질적으로 돈이 들어오는 건 아니잖아요.
사기범,실질적으로 돈이 가요.
피해자,아 돈이 왔다가 그 쪽에서 돈을 빼가는 거에요?
사기범,그렇죠.
피해자,"아 그러니까 돈이 들어왔다가 빼가는 기록을 남기니까, 거기가 돈을 넣어 줬다가 뺀다. 빼겠다. 그런 얘기, 그러니까 내가 어떤 실적을 한다, 이건거죠."
사기범,그렇죠 고객님.
피해자,아 네 그런거면 상관이 없는거 같은데 그러면?
사기범,고객님께서 직접 하실 경우는 비용도 들어가고 시간이 걸리지만 저희 은행 직원분 명의로 처리를 해버리면은 그런거 거칠 필요가 없다 보니까 고객님
피해자,아아
사기범,그러면은
피해자,알겠습니다. 이제 이해 됬어요.
사기범,"네 네 네 그리고 이렇게 진행이 되는 이유는 솔직히 말씀을 드리면은 저희는 영업 부세요 고객님. 같은 부선거 알고 계시죠. 저희는 빨리 빨리 승인이 나와야 돼요. 어 제가 창구에서처럼 일을 하면은 느긋하게 처리를 해도 되지만 저희는 주로 상대하는 그 업무 자체가 창구랑 아예 달라요 고객님. 승인을 빨리 나, 나오게하기 위해서있는 부서기 때문에 이렇게 하는 거고, 솔직히 말씀 드리면 제가 이렇게 은행 직원분 통해서 실적부터 쌓아 드린다는 이해를 잘하셨는데 그렇게 진행이 되는 거 자체가 개인적인 권한으로 백프로 도와드리는 거거든요 고객님."
피해자,예
사기범,먼저 그 돈을 먼저 보내드린다는 거 자체도 고객님도 생각을 좀 해보시면은 제가 고객님 그냥 믿고 진행을 해드리는 거잖아요
피해자,네
사기범,"그 채권 자체 보내드리는 거를 고객님께서 사용하시거나 뭐 유실된다고 치거나 자동 이체로 빠져나가게 되면은 제가 책임을 져야 되는 거거든요 고객님. 네 네 그래서 저도 고객님을 믿고 진행을 해드려야 되는 부분 이어서 예 뭐 진행하실 의향이 있으니까, 정확하게 이해가 되셨으면은 제가 진행을 해드릴게요"
피해자,예예
사기범,아 그럴까요. 그러면 주거래 은행은 국민은행만 사용하시나요?
피해자,어... 아니요 농협이랑.
사기범,아 아 네네네
피해자,농협하고 국민
사기범,두개만 사용하시는 거구요
피해자,신한은 있는데 그거는 다른거 관리하고 다른 돈 들어오고 나가는거고
사기범,네네네
피해자,"기업도 있는데 다른 돈, 다른 용도가 좀 달라서"
사기범,아 용도가
피해자,네
사기범,신한하고 기업있으신데 사용 많이 안 하신다는 거죠.
피해자,네네
사기범,왜냐하면 어차피 고객님 다 고객님 본인 계좌잖아요
피해자,네
사기범,예 계좌가 조금 여러 개 있을수록 조금 빨라요 고객님 진행되는 게 왜나면은 그 체크 카드까지 다 있으세요?
피해자,체크 카드 기업 은행 체크 있는데
사기범,있으시긴 하시죠?
피해자,네?
사기범,기업 신한 국민 농협 방금 말씀해 주신 네 군데 다 체크 카드는 있으시죠?
피해자,기업은 확실히 체크카드가 있고요
사기범,네 네 네
피해자,국민도 체크카드가 있는거 같은데 안쓰고 농협도 있고요
사기범,네네네
피해자,신한은 없고
사기범,신한은 없으시고요
피해자,네
사기범,그러면은 일단은 제가 진행 상황 이해가 되신 거죠. 제가 뭐 더 설명을 드려야 되나요
피해자,아니요 아니요 아니요 이해 됬어요
사기범,예 그리고 고객님께서 그리고 한가지 선택하실게 있는데 이런 식으로 우량 고객으로 제가 그 실적부터 쌓아 드린 다음에 진행을 하게 되면은 고객님께서 증액도 가능하신데 증액하실 의향은 없으시죠?
피해자,아 제가 오천만원 원한다니까요.
사기범,아 원하세요?
피해자,아 나는 빨리 갚고 싶다고 마이너스를 근데 삼천
사기범,아
피해자,나는 증액을 원하니까
사기범,아 그러시면 더 잘됬네요
피해자,다른데보단 여기가 이걸 마이너스를 풀로 채워 쓰고 다른데를 금리 높은데를 조금 마이너스를 적게 잡고
사기범,아 그러시면 증액을 원하신다는걸 권영구.. 전달을 거의 못 받아서
피해자,제가 최고로 오천까지
사기범,저한테 그 말은 안 하더라고요 요청했다고 예
피해자,예
사기범,그러면은 증액도 가능하시니까. 그럼 진행하시는 걸로 하시고 근데 저는 솔직히 고객님을 많이 믿고 진행을 해야 돼요.
피해자,예예
사기범,증액까지 들어가려면은 그 거래 이거 예치 실적 부분이 저희 직원분 명의로 들어가는 게 약 한 사천만원 이상 들어가야 되는 거에서 뭐 뭐 그렇게 크다고 하면 또 큰 돈인데 뭐 그렇게 그런 크잖아요 솔직히 큰 돈이잖아요
피해자,예
사기범,예 근데 저도 솔직히 제 개인적인 권한으로 이렇게 해드리는 거예요. 이거 아무나 못 해드려요 고객님. 네 네 그래서 제가 이렇게 해드리는 거니까. 저도 믿고 진행하는 거니까고객님께서 그러면은 진행을 좀 하실 때 좀 준비 좀 해주시고 다 돈 유실되지 않게끔 자금이요. 예 그러면은 고객님 지금 주거래 은행 그 몇 군데를 계좌를 위탁을 한번 맞겨보시겠어요. 제가 생각했을 때는 한 두세 군데 이상으로 좀 해야 빠르게 될 거 같거든요.
피해자,그러면 국민하고
사기범,네
피해자,농협하고
사기범,네
피해자,기업으로 할까요?
사기범,그럴까요? 신한 은행은 뭐 카드가 없으신가요? 사용 잘 안하시고?
피해자,아니 그게 저기 뭐야 별도의 용도로 써서
사기범,아 그래요? 그러면 제외하고 진행하시죠 고객님.
피해자,예예예
사기범,"아 그러시면은 고객님 그 제가 지금 그 혹시 다른 쪽에 좀 알아보셔야 되는데 그 농협하고 국민하고 기업 은행 그 대표 문의 센터, 고객 지원 센터 번호를 좀 문자로 보내드릴 테니까 그쪽에 전화하셔서 하루 동안 그 체크 카드로 에이티엠 기기에서 기계에서 이체할 수 있는 이체 한도랑 그 출금 한도를 좀 알아보시고 저한테 전화 좀 다시 주시겠어요?"
피해자,네네 그걸 알아가지고
사기범,그래서 고객님 이체 한도랑 그 출금 한도를 알아 봐야 돈 빠져나가는 부분이나 이런 거를 저희가 할 수가 있죠. 계산을 해서 얼마나 시간이 소요될지
피해자,아 이거를　들어가는 나가는 이런 금액을요?
사기범,네 네 네 네
피해자,"제가, 잠깐만요. 제가 이해는 됐는데, 또 한가지 질문이 생기는데요."
사기범,네 네 네
피해자,채권금액이 저는 채권금액이 이렇게 들어왔다가 빠져나간다고 했는데 제가 그거에 대한 어떤 카드 비밀번호나 이런 걸 그쪽에다가 알려드려야한다고 그쪽에서 입 출급을 자유롭게 하셔야 하는 건가요?
사기범,아니요. 그렇게 하시려면 고객님께서 제가 말하는 거는 그 고객님께서 부득이하게 방문을 못 하시는 경우가 있으세요.
피해자,예
사기범,이거 고객님하고 저희랑 만나서 하셔야 되는 건 아시죠. 저희 사무실 쪽으로 오시던지 이렇게 진행을 하셔야 되거든요. 방문하셔가지고
피해자,아 그렇게 아 그럼 내가 돈을 찾았다가 넣었다가 찾았다가 넣었다가 이렇게 해야되는 거군요?
사기범,그게 아니고 고객님하고 저희랑 전산 보면서 같이 하는 거예요.
피해자,아
사기범,"왜냐면 돈을 움직이는 거기 때문에 직접 저희 면담실에서 진행을 하시는 거구요. 고객님께서 말 하신 그 비밀 번호나 이런 거는 저희가 통상적으로 절대 물어 보질 않아요, 고객님."
피해자,예예
사기범,아시겠지만 잘 알고계시잖아요.
피해자,예
사기범,"근데 부득이하게 제가 뭐 일단 사례를 말씀드리면 뭐 방문이 좀 힘드시거나 그러신 분들은 그냥 이제 제가 위탁으로 그렇게 비밀 번호랑 저한테 알려주시면 그 OTP나 뭐 이런 고객님 중요한 정보는 절대 안 물어 보고 그냥 비밀 번호만 여쭤봐 가지고 그 체크 카드만 제가 고객님한테 양도 받아서 진행하는 경우는 있는데, 정말 부득이할 때만 그렇게 하시고 방문이 가능 하시면은 이제 고객님하고 스케줄 맞춰서 한 이틀에서 삼일 정도 소요되시는데 하루에 한 두 세시간씩 면담을 하면서 그렇게 진행을 하죠 고객님."
피해자,그렇게 만나서 그냥 할 수 잇는건
사기범,어 시간이 언제쯤 가능하시겠어요 고객님 그러시면
피해자,오전에는..
사기범,오전에?
피해자,네네
사기범,저희 그 여의도 쪽 사무실로 방문이 가능하신가요?
피해자,네 그러면은 저기 저 뭐 몇시쯤 가면 되나요?
사기범,네 그러면은 어일 때 일단 그러면은 제가 고객님 그 지금 저희 쪽 그 스케줄 보고요. 어 그 대면 거래 면담 그걸로 해서 진행하는 게 제 스케줄 좀 한번 다시 확인해 보고 전화 다시 드릴게요 고객님.
피해자,네 알겠습니다 네
사기범,네
